     0.806     0.625     0.981     1.484    -0.138     1.949     1.985     2.350     2.077     2.550     0.316     0.640     1.062     0.316     0.640     1.062     1.000     0.000     0.000     1.000     1.017    254
     0.806     1.595    -0.052     0.475     1.071     0.014    -0.034     0.337     1.085    -0.563     0.066     0.136     0.203     0.056     0.116     0.170     0.039     0.002     0.959     3.000     1.327    255
    -1.181    -1.314    -1.084    -0.533    -0.138     0.982    -1.043    -0.669    -0.897    -0.563    -0.181    -0.388    -0.660    -0.189    -0.405    -0.688     0.000     0.968     0.032     2.000     1.797    257
    -0.188    -0.344    -1.084    -0.533    -0.138     0.982     0.976     0.337     0.094     1.512     0.103     0.212     0.333     0.056     0.116     0.170     0.183     0.000     0.816     3.000     0.616    258
     0.806     0.625     0.981     1.484    -0.138    -0.954    -0.034    -0.669    -0.897    -0.563    -0.113    -0.244    -0.422    -0.189    -0.405    -0.688     0.000     0.690     0.310     2.000     0.733    259
     1.799     1.595    -2.117    -1.542    -1.346     1.949     1.985     2.350     1.085     0.474     0.316     0.640     1.062     0.316     0.640     1.062     1.000     0.000     0.000     1.000     0.733    260
     0.806     1.595     0.981     1.484     2.279    -1.922    -2.053    -0.669    -0.897    -0.563    -0.185    -0.398    -0.677    -0.189    -0.405    -0.688     0.000     0.987     0.013     2.000     0.828    261
     1.799     1.595    -1.084    -0.533    -0.138     0.982     0.976    -0.669     1.085     1.512     0.194     0.394     0.642     0.316     0.640     1.062     0.529     0.000     0.471     1.000     1.253    262
    -0.188    -1.314    -0.052     1.484    -1.346     0.982     0.976     1.343     1.085     1.512     0.302     0.612     1.015     0.316     0.640     1.062     0.947     0.000     0.053     1.000     1.135    263
     0.806     0.625    -0.052         *    -0.138     1.949     0.976     2.350     2.077     1.512     0.316     0.640     1.062     0.316     0.640     1.062     1.000     0.000     0.000     1.000     0.954    264
     0.806     0.625     0.981    -0.533    -0.138     0.982    -1.043    -0.669    -0.897    -0.563    -0.091    -0.197    -0.345    -0.189    -0.405    -0.688     0.000     0.600     0.400     2.000     0.870    265
    -1.181    -1.314     0.981    -0.533    -0.138    -0.954    -0.034    -0.669    -0.897    -0.563    -0.185    -0.398    -0.676    -0.189    -0.405    -0.688     0.000     0.986     0.014     2.000     0.843    266
     0.806     0.625    -1.084    -0.533    -0.138     0.982    -1.043    -0.669    -1.888    -1.601    -0.184    -0.395    -0.671    -0.189    -0.405    -0.688     0.000     0.980     0.020     2.000     0.594    267
    -1.181     0.625    -0.052    -0.533     1.071    -0.954    -0.034    -0.669    -0.897    -0.563    -0.177    -0.380    -0.647    -0.189    -0.405    -0.688     0.000     0.952     0.048     2.000     0.870    268
    -0.188    -0.344    -0.052     0.475     1.071     0.982    -0.034     0.337     0.094     0.474     0.063     0.130     0.193     0.056     0.116     0.170     0.028     0.003     0.969     3.000     0.853    269
     0.806    -0.344    -0.052    -0.533     1.071     0.982     0.976     1.343     2.077    -1.601     0.236     0.479     0.788     0.316     0.640     1.062     0.692     0.000     0.308     1.000     1.438    270
     0.806     0.625     0.981    -0.533    -0.138     0.014     0.976     1.343     1.085     0.474     0.257     0.521     0.858     0.316     0.640     1.062     0.772     0.000     0.228     1.000     2.046    271
     0.806     0.625    -1.084    -0.533    -0.138    -0.954    -1.043    -0.669    -1.888    -1.601    -0.188    -0.405    -0.687    -0.189    -0.405    -0.688     0.000     0.999     0.001     2.000     0.616    272
     0.806     0.625     0.981    -0.533    -1.346     0.014     0.976     1.343     1.085    -0.563     0.145     0.297     0.477     0.056     0.116     0.170     0.345     0.000     0.655     3.000     0.778    273
    -1.181     0.625    -0.052     1.484    -0.138     0.982     0.976     1.343     1.085     1.512     0.311     0.629     1.043     0.316     0.640     1.062     0.979     0.000     0.021     1.000     1.373    274
     0.806     0.625     0.981     1.484     1.071     0.982    -1.043    -0.669     1.085    -0.563     0.052     0.108     0.157     0.056     0.116     0.170     0.004     0.019     0.977     3.000     1.313    275
     1.799     1.595    -0.052    -0.533    -0.138     0.982     1.985     1.343     2.077     1.512     0.316     0.640     1.062     0.316     0.640     1.062     1.000     0.000     0.000     1.000     0.616    276
     0.806    -1.314     0.981     1.484     1.071    -0.954    -2.053    -1.676     1.085    -0.563    -0.185    -0.398    -0.676    -0.189    -0.405    -0.688     0.000     0.986     0.014     2.000     1.438    277
     0.806     0.625     0.981     0.475    -0.138     0.982    -1.043    -0.669     0.094    -0.563     0.015     0.029     0.027     0.056     0.116     0.170     0.000     0.167     0.832     3.000     0.966    278
     0.806     0.625    -0.052    -0.533     1.071     0.014    -0.034    -0.669     0.094    -0.563     0.003     0.004    -0.015     0.056     0.116     0.170     0.000     0.216     0.784     3.000     0.954    279
    -1.181     1.595    -1.084    -0.533    -1.346    -0.954    -2.053    -1.676    -0.897    -1.601    -0.189    -0.405    -0.688    -0.189    -0.405    -0.688     0.000     1.000     0.000     2.000     0.958    280
    -0.188     0.625     0.981    -0.533    -1.346    -0.954    -1.043    -0.669    -0.897    -0.563    -0.186    -0.399    -0.678    -0.189    -0.405    -0.688     0.000     0.988     0.012     2.000     1.438    281
    -1.181     1.595     0.981     1.484    -0.138     0.982     0.976    -0.669     1.085     0.474     0.098     0.201     0.315     0.056     0.116     0.170     0.163     0.000     0.837     3.000     1.107    282
    -1.181     0.625         *    -0.533    -1.346     0.982     0.976     1.343     1.085    -0.563     0.152     0.310     0.499     0.056     0.116     0.170     0.369     0.000     0.631     3.000     0.843    283
    -2.175     1.595    -0.052     0.475    -1.346    -0.954    -2.053    -1.676    -1.888    -1.601    -0.189    -0.405    -0.688    -0.189    -0.405    -0.688     0.000     1.000     0.000     2.000     0.870    284
     0.806     0.625     0.981    -0.533    -0.138     0.014    -1.043    -0.669    -0.897    -0.563    -0.157    -0.339    -0.579    -0.189    -0.405    -0.688     0.000     0.872     0.128     2.000     1.672    285
    -0.188     0.625     2.013    -0.533    -0.138     0.014     0.976     1.343     0.094     0.474     0.142     0.291     0.467     0.056     0.116     0.170     0.333     0.000     0.667     3.000     0.616    286
     0.806     1.595     0.981     1.484    -1.346     0.982     0.976     1.343    -0.897    -0.563     0.152     0.310     0.500     0.056     0.116     0.170     0.371     0.000     0.629     3.000     1.253    287
     1.799     1.595    -1.084    -1.542    -1.346    -0.954    -0.034    -0.669    -0.897    -1.601    -0.181    -0.388    -0.660    -0.189    -0.405    -0.688     0.000     0.967     0.033     2.000     0.334    288
    -1.181     1.595    -2.117    -1.542    -1.346     1.949     0.976     0.337     2.077    -0.563     0.162     0.330     0.534     0.056     0.116     0.170     0.408     0.000     0.591     3.000     0.810    289
    -0.188     1.595     0.981    -0.533    -1.346     0.014    -0.034     0.337     0.094     0.474     0.056     0.116     0.169     0.056     0.116     0.170     0.008     0.009     0.983     3.000     0.853    290
     0.806     0.625     0.981     1.484    -0.138     0.982    -0.034    -0.669     1.085    -0.563     0.058     0.121     0.179     0.056     0.116     0.170     0.015     0.005     0.980     3.000     1.107    291
     0.806     0.625     0.981     1.484     2.279     0.014    -0.034     0.337         *         *     0.095     0.194     0.302     0.056     0.116     0.170     0.153     0.005     0.842     3.000     1.797    292
     1.799     1.595         *         *         *     1.949     1.985     2.350     2.077         *     0.316     0.640     1.062     0.316     0.640     1.062     1.000     0.000     0.000     1.000     1.711    293
    -0.188    -0.344     0.981     1.484     2.279     0.014    -1.043    -0.669     0.094     0.474     0.010     0.019     0.010     0.056     0.116     0.170     0.000     0.186     0.814     3.000     1.107    294
     0.806     0.625    -0.052     0.475     1.071     0.982     0.976     0.337     0.094     0.474     0.148     0.302     0.486     0.056     0.116     0.170     0.355     0.000     0.645     3.000     0.966    295
    -2.175    -1.314     0.981    -0.533    -1.346     0.982    -1.043    -0.669    -0.897    -0.563    -0.183    -0.394    -0.670    -0.189    -0.405    -0.688     0.000     0.979     0.021     2.000     0.870    296
    -0.188    -0.344    -1.084    -0.533    -0.138    -1.922     1.985    -1.676     0.094    -1.601    -0.185    -0.397    -0.674    -0.189    -0.405    -0.688     0.000     0.983     0.017     2.000     0.828    297
     0.806     1.595    -2.117     2.493    -1.346    -1.922     0.976     0.337     1.085     0.474     0.064     0.133     0.198     0.056     0.116     0.170     0.034     0.002     0.964     3.000     1.475    298
    -0.188     0.625     0.981    -0.533     1.071     0.014    -1.043    -1.676     1.085     0.474    -0.071    -0.155    -0.276    -0.189    -0.405    -0.688     0.000     0.519     0.481     2.000     1.290    299
     0.806     0.625    -1.084    -0.533    -0.138     0.982    -0.034     0.337     0.094    -0.563     0.055     0.114     0.167     0.056     0.116     0.170     0.007     0.010     0.983     3.000     0.763    300
     0.806    -0.344     0.981     0.475     2.279     0.982    -0.034     1.343     1.085     1.512     0.306     0.620     1.028     0.316     0.640     1.062     0.962     0.000     0.038     1.000     0.733    301
     1.799    -2.283     2.013    -1.542    -1.346     0.014     1.985     2.350     0.094     0.474     0.284     0.576     0.952     0.316     0.640     1.062     0.877     0.000     0.123     1.000     1.250    302
     1.799     1.595     2.013     2.493    -1.346     0.982     1.985     2.350     0.094    -0.563     0.316     0.639     1.061     0.316     0.640     1.062     0.999     0.000     0.001     1.000     0.853    303
    -1.181    -0.344    -1.084    -0.533    -0.138    -0.954    -1.043    -0.669         *    -0.563    -0.187    -0.401    -0.682    -0.189    -0.405    -0.688     0.000     0.992     0.008     2.000     1.253    304
     0.806     0.625    -0.052    -0.533    -0.138     0.982     0.976    -0.669    -0.897    -0.563     0.039     0.081     0.111     0.056     0.116     0.170     0.001     0.069     0.930     3.000     0.810    305
     0.806    -1.314    -1.084    -0.533     1.071    -0.954    -1.043    -0.669    -0.897    -0.563    -0.187    -0.401    -0.682    -0.189    -0.405    -0.688     0.000     0.992     0.008     2.000     0.810    306
     0.806     0.625     0.981    -0.533    -0.138    -0.954     0.976     0.337    -0.897    -0.563     0.031     0.063     0.082     0.056     0.116     0.170     0.001     0.103     0.897     3.000     0.870    307
    -0.188     0.625    -0.052    -0.533    -1.346    -0.954     1.985     0.337    -0.897    -0.563     0.039     0.080     0.110     0.056     0.116     0.170     0.001     0.070     0.929     3.000     1.017    308
    -0.188     0.625     0.981     1.484    -0.138     0.982    -1.043     0.337     1.085    -0.563     0.059     0.122     0.180     0.056     0.116     0.170     0.016     0.005     0.979     3.000     1.290    309
     0.806     0.625     0.981     1.484     1.071    -0.954     0.976    -0.669     1.085    -0.563     0.053     0.111     0.161     0.056     0.116     0.170     0.005     0.015     0.980     3.000     0.828    310
    -0.188     0.625     2.013     2.493    -1.346     1.949     1.985     2.350     2.077     2.550     0.316     0.640     1.062     0.316     0.640     1.062     1.000     0.000     0.000     1.000     0.763    311
    -1.181    -1.314    -0.052    -0.533    -0.138    -0.954    -0.034    -0.669    -0.897     0.474    -0.178    -0.382    -0.651    -0.189    -0.405    -0.688     0.000     0.956     0.044     2.000     0.870    312
    -2.175     0.625    -2.117     2.493     3.488    -1.922     0.976     2.350    -1.888     1.512     0.071     0.147     0.222     0.056     0.116     0.170     0.060     0.001     0.939     3.000     1.290    313
     0.806     0.625    -0.052     0.475    -1.346     0.014     0.976    -1.676     1.085     0.474     0.048     0.100     0.144     0.056     0.116     0.170     0.002     0.033     0.965     3.000     0.954    314
    -0.188    -0.344    -0.052     0.475     1.071     0.014    -0.034     0.337     1.085     0.474     0.062     0.130     0.193     0.056     0.116     0.170     0.028     0.003     0.969     3.000     1.711    315
     1.799     1.595    -0.052    -0.533    -0.138     0.014    -0.034    -0.669     0.094    -1.601    -0.023    -0.052    -0.107     0.056     0.116     0.170     0.000     0.323     0.677     3.000     0.810    316
     0.806     0.625    -0.052     0.475     1.071    -0.954    -0.034    -0.669    -0.897    -0.563    -0.133    -0.288    -0.495    -0.189    -0.405    -0.688     0.000     0.774     0.226     2.000     1.135    317
    -0.188     0.625     0.981     1.484    -0.138    -0.954    -1.043    -0.669    -0.897    -0.563    -0.178    -0.382    -0.650    -0.189    -0.405    -0.688     0.000     0.955     0.045     2.000     0.616    318
     0.806     0.625    -0.052    -0.533    -0.138    -0.954    -1.043    -0.669     0.094    -0.563    -0.164    -0.353    -0.602    -0.189    -0.405    -0.688     0.000     0.899     0.101     2.000     1.250    319
     1.799     1.595     0.981     1.484    -0.138     0.982    -0.034     0.337     1.085     0.474     0.245     0.496     0.817     0.316     0.640     1.062     0.725     0.000     0.275     1.000     1.042    320
     0.806     0.625    -0.052    -0.533     2.279     0.014    -1.043    -0.669     0.094    -0.563    -0.067    -0.146    -0.261    -0.189    -0.405    -0.688     0.000     0.502     0.498     2.000     1.290    321
     1.799     1.595     0.981     0.475    -1.346     0.982     0.976     1.343     1.085     0.474     0.312     0.632     1.049     0.316     0.640     1.062     0.985     0.000     0.015     1.000     0.275    322
     1.799     1.595     0.981    -0.533    -0.138    -0.954     0.976    -0.669    -0.897     0.474     0.038     0.078     0.106     0.056     0.116     0.170     0.001     0.075     0.924     3.000     0.763    323
     0.806     0.625    -0.052     1.484    -1.346     0.982    -0.034    -0.669     0.094    -0.563     0.046     0.096     0.136     0.056     0.116     0.170     0.002     0.041     0.957     3.000     0.954    324
     0.806     1.595     0.981     1.484    -1.346     0.982    -0.034     0.337     1.085    -0.563     0.103     0.210     0.330     0.056     0.116     0.170     0.180     0.000     0.820     3.000     1.373    325
     0.806     0.625    -0.052     0.475    -0.138     0.014    -0.034    -0.669    -0.897    -0.563    -0.069    -0.151    -0.270    -0.189    -0.405    -0.688     0.000     0.513     0.487     2.000     2.432    326
     1.799     1.595     2.013     2.493     1.071     1.949     1.985     2.350     1.085     1.512     0.316     0.640     1.062     0.316     0.640     1.062     1.000     0.000     0.000     1.000     1.135    327
    -0.188    -0.344    -0.052    -0.533    -1.346    -0.954    -1.043    -0.669    -0.897    -0.563    -0.187    -0.403    -0.684    -0.189    -0.405    -0.688     0.000     0.995     0.005     2.000     1.672    328
     0.806    -0.344     0.981     0.475    -0.138     0.982    -0.034     0.337     1.085     0.474     0.107     0.219     0.345     0.056     0.116     0.170     0.196     0.000     0.803     3.000     1.250    329
     0.806     0.625     0.981     1.484    -0.138     0.982     0.976    -1.676     1.085    -0.563     0.055     0.115     0.167     0.056     0.116     0.170     0.007     0.010     0.982     3.000     1.107    330
     0.806     1.595    -0.052     0.475    -0.138     0.982     0.976     0.337     1.085     0.474     0.257     0.521     0.860     0.316     0.640     1.062     0.773     0.000     0.227     1.000     1.107    331
     0.806     0.625    -0.052    -0.533    -0.138     0.014    -0.034     0.337     0.094     0.474     0.056     0.116     0.170     0.056     0.116     0.170     0.008     0.009     0.983     3.000     0.843    332
     0.806     1.595    -1.084     1.484    -0.138     0.014     0.976     0.337     1.085    -0.563     0.099     0.204     0.319     0.056     0.116     0.170     0.168     0.000     0.832     3.000     0.616    333
    -1.181     0.625    -1.084    -0.533    -0.138     0.014    -1.043    -0.669    -0.897    -0.563    -0.183    -0.393    -0.668    -0.189    -0.405    -0.688     0.000     0.976     0.024     2.000     0.810    334
     1.799     1.595    -1.084    -1.542    -1.346     1.949    -2.053     1.343     1.085    -1.601     0.060     0.124     0.183     0.056     0.116     0.170     0.019     0.004     0.978     3.000     1.017    335
     0.806     0.625    -0.052    -0.533    -0.138     0.014    -0.034    -0.669    -0.897     0.474    -0.015    -0.034    -0.078     0.056     0.116     0.170     0.000     0.289     0.711     3.000     0.616    336
     0.806     0.625    -1.084    -0.533     1.071    -0.954    -1.043    -0.669     1.085     1.512     0.033     0.069     0.091     0.056     0.116     0.170     0.001     0.092     0.907     3.000     2.432    337
    -0.188     0.625    -0.052     0.475    -0.138    -0.954    -0.034    -0.669    -0.897    -0.563    -0.164    -0.353    -0.602    -0.189    -0.405    -0.688     0.000     0.899     0.101     2.000     1.289    338
    -0.188     0.625     0.981     0.475    -0.138     0.982    -0.034     0.337     0.094     0.474     0.068     0.140     0.211     0.056     0.116     0.170     0.048     0.002     0.951     3.000     0.853    339
    -0.188    -0.344    -0.052    -0.533    -1.346     1.949    -0.034     1.343     1.085     0.474     0.235     0.478     0.785     0.316     0.640     1.062     0.690     0.000     0.310     1.000     0.778    340
    -1.181     0.625    -1.084     0.475    -0.138    -0.954     0.976    -0.669     0.094    -1.601    -0.140    -0.301    -0.516    -0.189    -0.405    -0.688     0.000     0.799     0.201     2.000     2.148    341
    -1.181     0.625    -0.052     1.484    -0.138     1.949     0.976     1.343     0.094     0.474     0.293     0.594     0.983     0.316     0.640     1.062     0.912     0.000     0.088     1.000     0.958    342
    -0.188     0.625     0.981    -0.533    -0.138     0.014    -0.034    -0.669    -0.897    -1.601    -0.167    -0.360    -0.614    -0.189    -0.405    -0.688     0.000     0.914     0.086     2.000     0.733    343
     0.806     0.625    -1.084     0.475    -0.138    -0.954    -1.043    -1.676    -1.888    -1.601    -0.189    -0.405    -0.688    -0.189    -0.405    -0.688     0.000     1.000     0.000     2.000     0.616    344
     0.806     0.625    -0.052     1.484    -0.138     0.982    -0.034     0.337     0.094     0.474     0.084     0.172     0.265     0.056     0.116     0.170     0.108     0.001     0.892     3.000     0.954    345
    -0.188    -0.344    -0.052    -0.533     2.279     0.982    -0.034    -0.669     0.094     1.512     0.056     0.117     0.172     0.056     0.116     0.170     0.010     0.008     0.982     3.000     0.763    346
    -0.188     0.625    -0.052     0.475     1.071     0.014     0.976     0.337     0.094     0.474     0.070     0.146     0.220     0.056     0.116     0.170     0.057     0.001     0.941     3.000     1.212    347
     0.806    -0.344     0.981     1.484    -0.138    -0.954    -1.043    -0.669     0.094    -0.563    -0.145    -0.313    -0.536    -0.189    -0.405    -0.688     0.000     0.822     0.178     2.000     1.784    348
     0.806    -0.344    -0.052    -1.542    -1.346    -0.954    -0.034    -0.669    -0.897    -0.563    -0.181    -0.390    -0.663    -0.189    -0.405    -0.688     0.000     0.971     0.029     2.000     2.148    349
     1.799     1.595    -0.052     0.475    -0.138    -0.954     1.985     1.343     1.085     1.512     0.313     0.633     1.050     0.316     0.640     1.062     0.987     0.000     0.013     1.000     1.797    350
     0.806     1.595    -1.084     2.493     1.071     0.982    -1.043     1.343    -0.897     2.550     0.259     0.526     0.868     0.316     0.640     1.062     0.782     0.000     0.218     1.000     0.958    351
     0.806    -0.344    -1.084     0.475     2.279     1.949     0.976     0.337     1.085     0.474     0.285     0.578     0.957     0.316     0.640     1.062     0.882     0.000     0.118     1.000     1.107    352
     0.806     0.625     0.981    -0.533     1.071    -0.954    -0.034     1.343     0.094    -0.563     0.056     0.116     0.170     0.056     0.116     0.170     0.008     0.009     0.983     3.000     0.917    353
    -1.181     0.625     0.981    -0.533     1.071     0.982    -0.034    -0.669     1.085    -0.563     0.048     0.099     0.142     0.056     0.116     0.170     0.002     0.034     0.964     3.000     0.954    354
     1.799    -2.283    -0.052    -1.542    -1.346    -0.954    -1.043    -0.669    -0.897    -0.563    -0.188    -0.404    -0.686    -0.189    -0.405    -0.688     0.000     0.997     0.003     2.000     0.870    355
    -0.188    -0.344    -0.052     1.484     1.071     0.982    -0.034     0.337    -0.897     0.474     0.057     0.118     0.172     0.056     0.116     0.170     0.010     0.008     0.982     3.000     1.250    356
     0.806    -0.344    -0.052     0.475     1.071     0.014    -1.043     0.337     0.094     0.474     0.048     0.100     0.142     0.056     0.116     0.170     0.002     0.034     0.964     3.000     0.954    357
     0.806    -0.344     2.013     0.475     1.071     0.982    -0.034     0.337     1.085     1.512     0.232     0.470     0.773     0.316     0.640     1.062     0.676     0.000     0.324     1.000     1.797    358
     0.806    -0.344     0.981    -1.542    -0.138    -0.954    -0.034    -0.669     0.094    -0.563    -0.140    -0.302    -0.519    -0.189    -0.405    -0.688     0.000     0.802     0.198     2.000     1.017    359
     0.806     0.625     0.981     1.484    -0.138    -0.954    -1.043    -0.669    -0.897    -0.563    -0.169    -0.363    -0.619    -0.189    -0.405    -0.688     0.000     0.919     0.081     2.000     0.954    360
     0.806     0.625    -1.084    -0.533    -0.138     0.982     0.976     0.337     0.094    -0.563     0.065     0.134     0.201     0.056     0.116     0.170     0.036     0.002     0.962     3.000     1.797    361
     0.806     1.595    -1.084    -1.542    -1.346     0.014     0.976    -0.669     1.085    -0.563     0.050     0.104     0.150     0.056     0.116     0.170     0.002     0.026     0.971     3.000     1.438    362
    -0.188     0.625    -0.052     0.475    -0.138     0.014     0.976     0.337     0.094     0.474     0.066     0.137     0.205     0.056     0.116     0.170     0.041     0.002     0.957     3.000     0.958    363
    -1.181    -1.314     0.981    -0.533     1.071    -0.954    -1.043    -0.669    -1.888    -0.563    -0.188    -0.405    -0.688    -0.189    -0.405    -0.688     0.000     0.999     0.001     2.000     1.135    364
    -0.188     0.625    -1.084    -0.533    -1.346     0.014     0.976     0.337     0.094     0.474     0.058     0.120     0.177     0.056     0.116     0.170     0.013     0.006     0.981     3.000     2.046    365
     1.799     1.595     2.013     1.484    -0.138     0.014    -0.034     0.337     0.094     0.474     0.090     0.185     0.286     0.056     0.116     0.170     0.131     0.000     0.869     3.000     1.107    366
     0.806     0.625     0.981    -0.533    -0.138    -0.954    -1.043     0.337    -0.897    -0.563    -0.127    -0.275    -0.474    -0.189    -0.405    -0.688     0.000     0.750     0.250     2.000     1.711    367
    -0.188    -0.344    -0.052     0.475     1.071     0.014    -0.034     0.337     0.094     0.474     0.054     0.113     0.164     0.056     0.116     0.170     0.006     0.013     0.981     3.000     0.601    368
     0.806    -0.344     0.981     2.493     1.071    -1.922    -0.034    -0.669     0.094     0.474    -0.016    -0.038    -0.083     0.056     0.116     0.170     0.000     0.295     0.705     3.000     0.763    369
    -0.188    -0.344    -0.052     0.475     1.071     0.014    -0.034     1.343    -0.897     1.512     0.071     0.147     0.223     0.056     0.116     0.170     0.061     0.001     0.938     3.000     0.954    370
     1.799     0.625     2.013     1.484     2.279     0.982    -1.043     0.337    -0.897     0.474     0.063     0.131     0.194     0.056     0.116     0.170     0.030     0.003     0.968     3.000     0.966    371
     0.806     0.625    -0.052    -0.533    -0.138     0.982    -0.034     1.343     0.094     0.474     0.139     0.284     0.455     0.056     0.116     0.170     0.320     0.000     0.680     3.000     1.250    372
     0.806     0.625    -0.052    -1.542    -0.138     0.982     0.976     0.337     1.085     1.512     0.249     0.505     0.832     0.316     0.640     1.062     0.742     0.000     0.258     1.000     1.356    373
     0.806     0.625     0.981     0.475     2.279     1.949     0.976     2.350     1.085     1.512     0.316     0.640     1.062     0.316     0.640     1.062     1.000     0.000     0.000     1.000     1.135    374
     0.806     0.625     0.981     1.484     2.279     1.949     1.985     1.343     2.077     2.550     0.316     0.640     1.062     0.316     0.640     1.062     1.000     0.000     0.000     1.000     0.763    375
         *         *    -0.052     0.475    -1.346     0.982     0.976     2.350     0.094     1.512     0.314     0.635     1.053     0.316     0.640     1.062     0.990     0.000     0.010     1.000     2.240    376
     0.806    -1.314     0.981     1.484    -0.138     1.949     0.976     0.337     0.094     1.512     0.277     0.561     0.927     0.316     0.640     1.062     0.849     0.000     0.151     1.000     1.356    377
    -0.188     0.625    -1.084    -0.533    -0.138    -0.954    -0.034     1.343    -0.897     0.474     0.046     0.096     0.137     0.056     0.116     0.170     0.002     0.040     0.958     3.000     1.475    378
     0.806     0.625     0.981     1.484    -0.138     0.982     0.976     1.343     1.085     1.512     0.315     0.638     1.058     0.316     0.640     1.062     0.995     0.000     0.005     1.000     0.870    379
     0.806     0.625     0.981     1.484    -1.346     0.982     0.976     2.350     1.085     1.512     0.316     0.640     1.061     0.316     0.640     1.062     0.999     0.000     0.001     1.000     1.327    380
     0.806     0.625     2.013     1.484     2.279     0.982     0.976    -0.669     0.094     1.512     0.182     0.369     0.601     0.056     0.116     0.170     0.483     0.000     0.517     3.000     0.958    381
     0.806     0.625    -0.052     0.475    -0.138     0.982    -0.034     1.343     0.094     0.474     0.172     0.349     0.567     0.056     0.116     0.170     0.445     0.000     0.555     3.000     1.135    382
     0.806     0.625     0.981     0.475    -0.138     0.982     0.976     0.337     0.094     1.512     0.237     0.482     0.792     0.316     0.640     1.062     0.698     0.000     0.302     1.000     0.594    383
     0.806     0.625     0.981     1.484     2.279     0.982     0.976     1.343     0.094     1.512     0.313     0.634     1.052     0.316     0.640     1.062     0.989     0.000     0.011     1.000     0.966    384
     0.806     0.625     0.981     1.484     2.279    -0.954    -1.043     1.343     1.085     1.512     0.156     0.318     0.513     0.056     0.116     0.170     0.385     0.000     0.615     3.000     1.672    385
     0.806     0.625     0.981     1.484     2.279     0.982    -0.034     1.343     0.094     1.512     0.301     0.610     1.011     0.316     0.640     1.062     0.943     0.000     0.057     1.000     0.966    386
     1.799     1.595     2.013     0.475    -1.346    -0.954     0.976    -0.669     0.094     0.474     0.055     0.114     0.165     0.056     0.116     0.170     0.006     0.011     0.982     3.000     1.135    387
    -0.188    -0.344    -0.052     0.475     1.071     0.982     1.985     0.337     0.094     1.512     0.264     0.534     0.882     0.316     0.640     1.062     0.798     0.000     0.202     1.000     1.042    388
     1.799     1.595    -1.084    -0.533     1.071     1.949     1.985     1.343     1.085     0.474     0.316     0.640     1.061     0.316     0.640     1.062     0.999     0.000     0.001     1.000     1.250    389
     0.806     1.595    -1.084    -0.533    -0.138    -0.954    -0.034    -0.669     1.085    -0.563     0.003     0.004    -0.014     0.056     0.116     0.170     0.000     0.215     0.785     3.000     1.250    390
     0.806    -0.344    -0.052     1.484    -0.138     0.014     0.976    -0.669     1.085    -1.601     0.045     0.093     0.132     0.056     0.116     0.170     0.001     0.045     0.953     3.000     0.966    391
    -1.181     0.625     0.981    -0.533    -0.138     0.014     0.976     0.337     1.085    -0.563     0.060     0.124     0.183     0.056     0.116     0.170     0.018     0.004     0.977     3.000     1.212    392
     0.806     0.625    -0.052    -0.533    -0.138    -0.954    -0.034    -0.669    -0.897     1.512    -0.018    -0.042    -0.090     0.056     0.116     0.170     0.000     0.303     0.697     3.000     0.870    393
     0.806     0.625     0.981     2.493     1.071     0.014     0.976     0.337     1.085     0.474     0.232     0.472     0.775     0.316     0.640     1.062     0.678     0.000     0.322     1.000     0.828    394
     0.806     0.625     0.981     1.484     2.279    -0.954     0.976     1.343     1.085     1.512     0.303     0.614     1.017     0.316     0.640     1.062     0.949     0.000     0.051     1.000     0.763    395
     0.806     0.625    -0.052     1.484    -0.138     0.014    -0.034     0.337    -0.897    -0.563     0.042     0.087     0.121     0.056     0.116     0.170     0.001     0.058     0.941     3.000     0.763    396
     0.806     0.625     0.981     2.493    -0.138    -0.954    -1.043    -0.669     1.085    -0.563    -0.006    -0.015    -0.046     0.056     0.116     0.170     0.000     0.252     0.748     3.000     1.107    397
    -1.181    -1.314    -1.084    -0.533    -0.138    -0.954    -1.043    -0.669    -1.888    -0.563    -0.188    -0.405    -0.688    -0.189    -0.405    -0.688     0.000     1.000     0.000     2.000     0.778    398
     0.806     0.625    -1.084     2.493    -1.346    -0.954     0.976     1.343     1.085    -0.563     0.117     0.239     0.380     0.056     0.116     0.170     0.235     0.000     0.765     3.000     0.958    399
    -0.188     0.625     0.981    -0.533    -0.138    -0.954    -1.043    -0.669     1.085    -0.563    -0.125    -0.269    -0.464    -0.189    -0.405    -0.688     0.000     0.739     0.261     2.000     1.289    400
     0.806     0.625     0.981     1.484     2.279     0.982     0.976     1.343     1.085     1.512     0.316     0.639     1.060     0.316     0.640     1.062     0.998     0.000     0.002     1.000     1.107    401
    -1.181     0.625    -1.084    -0.533    -1.346     0.014    -1.043    -0.669     1.085    -1.601    -0.169    -0.364    -0.621    -0.189    -0.405    -0.688     0.000     0.921     0.079     2.000     0.589    402
     0.806     0.625    -0.052     1.484    -0.138     0.982     0.976     1.343     1.085     0.474     0.309     0.626     1.038     0.316     0.640     1.062     0.973     0.000     0.027     1.000     1.711    404
     0.806    -0.344    -0.052     1.484    -0.138     0.014    -1.043    -0.669     1.085     0.474     0.040     0.083     0.116     0.056     0.116     0.170     0.001     0.064     0.935     3.000     0.828    405
