     1.799     1.595    -1.084    -1.542    -1.346     1.949    -2.053     1.343     1.085    -1.601    -0.072     0.539     0.290     0.012     0.574    -0.506     0.007     0.353     0.201     0.000     0.439     5.000     1.017    335
     0.806     0.625    -0.052    -0.533    -0.138     0.014    -0.034    -0.669    -0.897     0.474     0.005     0.520    -0.456     0.012     0.574    -0.506     0.000     0.000     0.061     0.003     0.936     5.000     0.616    336
     0.806     0.625    -1.084    -0.533     1.071    -0.954    -1.043    -0.669     1.085     1.512    -0.001     0.456    -0.387     0.012     0.574    -0.506     0.003     0.000     0.141     0.002     0.854     5.000     2.432    337
    -0.188     0.625    -0.052     0.475    -0.138    -0.954    -0.034    -0.669    -0.897    -0.563    -0.005     0.460    -0.502     0.012     0.574    -0.506     0.000     0.000     0.017     0.062     0.922     5.000     1.289    338
    -0.188     0.625     0.981     0.475    -0.138     0.982    -0.034     0.337     0.094     0.474     0.045    -0.039     0.375    -0.092    -0.247     0.307     0.196     0.002     0.776     0.000     0.026     3.000     0.853    339
    -0.188    -0.344    -0.052    -0.533    -1.346     1.949    -0.034     1.343     1.085     0.474    -0.098    -0.041     0.469    -0.092    -0.247     0.307     0.012     0.164     0.824     0.000     0.000     3.000     0.778    340
    -1.181     0.625    -1.084     0.475    -0.138    -0.954     0.976    -0.669     0.094    -1.601    -0.143    -0.441    -0.469    -0.242    -1.045    -0.672     0.000     0.000     0.157     0.547     0.296     4.000     2.148    341
    -1.181     0.625    -0.052     1.484    -0.138     1.949     0.976     1.343     0.094     0.474     0.351     0.387     0.616     0.596     0.699     0.756     0.646     0.019     0.335     0.000     0.000     1.000     0.958    342
    -0.188     0.625     0.981    -0.533    -0.138     0.014    -0.034    -0.669    -0.897    -1.601    -0.013     0.409    -0.503     0.012     0.574    -0.506     0.000     0.000     0.022     0.090     0.887     5.000     0.733    343
     0.806     0.625    -1.084     0.475    -0.138    -0.954    -1.043    -1.676    -1.888    -1.601     0.009     0.556    -0.508     0.012     0.574    -0.506     0.000     0.000     0.000     0.011     0.989     5.000     0.616    344
     0.806     0.625    -0.052     1.484    -0.138     0.982    -0.034     0.337     0.094     0.474     0.482     0.566     0.658     0.596     0.699     0.756     0.829     0.003     0.138     0.000     0.030     1.000     0.954    345
    -0.188    -0.344    -0.052    -0.533     2.279     0.982    -0.034    -0.669     0.094     1.512    -0.065    -0.196     0.302    -0.092    -0.247     0.307     0.037     0.000     0.937     0.003     0.023     3.000     0.763    346
    -0.188     0.625    -0.052     0.475     1.071     0.014     0.976     0.337     0.094     0.474     0.128     0.072     0.433    -0.092    -0.247     0.307     0.317     0.001     0.660     0.000     0.022     3.000     1.212    347
     0.806    -0.344     0.981     1.484    -0.138    -0.954    -1.043    -0.669     0.094    -0.563     0.009     0.555    -0.502     0.012     0.574    -0.506     0.000     0.000     0.006     0.009     0.985     5.000     1.784    348
     0.806    -0.344    -0.052    -1.542    -1.346    -0.954    -0.034    -0.669    -0.897    -0.563    -0.027     0.323    -0.513     0.012     0.574    -0.506     0.000     0.000     0.020     0.144     0.835     5.000     2.148    349
     1.799     1.595    -0.052     0.475    -0.138    -0.954     1.985     1.343     1.085     1.512     0.112     0.848     1.071    -0.178     0.939     1.262     0.375     0.624     0.001     0.000     0.000     2.000     1.797    350
     0.806     1.595    -1.084     2.493     1.071     0.982    -1.043     1.343    -0.897     2.550     0.595     0.698     0.756     0.596     0.699     0.756     0.998     0.001     0.001     0.000     0.000     1.000     0.958    351
     0.806    -0.344    -1.084     0.475     2.279     1.949     0.976     0.337     1.085     0.474     0.530     0.651     0.746     0.596     0.699     0.756     0.908     0.033     0.059     0.000     0.000     1.000     1.107    352
     0.806     0.625     0.981    -0.533     1.071    -0.954    -0.034     1.343     0.094    -0.563     0.048     0.259    -0.007     0.012     0.574    -0.506     0.133     0.001     0.404     0.000     0.461     5.000     0.917    353
    -1.181     0.625     0.981    -0.533     1.071     0.982    -0.034    -0.669     1.085    -0.563    -0.088    -0.227     0.252    -0.092    -0.247     0.307     0.006     0.000     0.929     0.024     0.041     3.000     0.954    354
     1.799    -2.283    -0.052    -1.542    -1.346    -0.954    -1.043    -0.669    -0.897    -0.563    -0.104    -0.169    -0.577     0.012     0.574    -0.506     0.000     0.000     0.006     0.456     0.538     5.000     0.870    355
    -0.188    -0.344    -0.052     1.484     1.071     0.982    -0.034     0.337    -0.897     0.474     0.106     0.051     0.400    -0.092    -0.247     0.307     0.283     0.000     0.676     0.002     0.039     3.000     1.250    356
     0.806    -0.344    -0.052     0.475     1.071     0.014    -1.043     0.337     0.094     0.474     0.009     0.220    -0.057     0.012     0.574    -0.506     0.074     0.000     0.437     0.003     0.486     5.000     0.954    357
     0.806    -0.344     2.013     0.475     1.071     0.982    -0.034     0.337     1.085     1.512     0.554     0.646     0.732     0.596     0.699     0.756     0.939     0.004     0.056     0.000     0.000     1.000     1.797    358
     0.806    -0.344     0.981    -1.542    -0.138    -0.954    -0.034    -0.669     0.094    -0.563    -0.008     0.440    -0.467     0.012     0.574    -0.506     0.000     0.000     0.059     0.053     0.888     5.000     1.017    359
     0.806     0.625     0.981     1.484    -0.138    -0.954    -1.043    -0.669    -0.897    -0.563     0.012     0.571    -0.505     0.012     0.574    -0.506     0.000     0.000     0.000     0.001     0.998     5.000     0.954    360
     0.806     0.625    -1.084    -0.533    -0.138     0.982     0.976     0.337     0.094    -0.563    -0.055    -0.092     0.311    -0.092    -0.247     0.307     0.048     0.043     0.838     0.000     0.072     3.000     1.797    361
     0.806     1.595    -1.084    -1.542    -1.346     0.014     0.976    -0.669     1.085    -0.563    -0.031     0.255    -0.163     0.012     0.574    -0.506     0.001     0.012     0.393     0.000     0.593     5.000     1.438    362
    -0.188     0.625    -0.052     0.475    -0.138     0.014     0.976     0.337     0.094     0.474    -0.017    -0.125     0.337    -0.092    -0.247     0.307     0.106     0.002     0.868     0.000     0.024     3.000     0.958    363
    -1.181    -1.314     0.981    -0.533     1.071    -0.954    -1.043    -0.669    -1.888    -0.563    -0.241    -1.040    -0.672    -0.242    -1.045    -0.672     0.000     0.000     0.000     0.997     0.003     4.000     1.135    364
    -0.188     0.625    -1.084    -0.533    -1.346     0.014     0.976     0.337     0.094     0.474    -0.090    -0.229     0.300    -0.092    -0.247     0.307     0.002     0.004     0.979     0.001     0.014     3.000     2.046    365
     1.799     1.595     2.013     1.484    -0.138     0.014    -0.034     0.337     0.094     0.474     0.564     0.690     0.690     0.596     0.699     0.756     0.945     0.001     0.003     0.000     0.052     1.000     1.107    366
     0.806     0.625     0.981    -0.533    -0.138    -0.954    -1.043     0.337    -0.897    -0.563     0.010     0.562    -0.500     0.012     0.574    -0.506     0.000     0.000     0.008     0.003     0.989     5.000     1.711    367
    -0.188    -0.344    -0.052     0.475     1.071     0.014    -0.034     0.337     0.094     0.474    -0.055    -0.170     0.291    -0.092    -0.247     0.307     0.049     0.000     0.904     0.005     0.041     3.000     0.601    368
     0.806    -0.344     0.981     2.493     1.071    -1.922    -0.034    -0.669     0.094     0.474     0.034     0.565    -0.445     0.012     0.574    -0.506     0.040     0.000     0.013     0.002     0.945     5.000     0.763    369
    -0.188    -0.344    -0.052     0.475     1.071     0.014    -0.034     1.343    -0.897     1.512     0.008    -0.105     0.369    -0.092    -0.247     0.307     0.145     0.001     0.849     0.000     0.005     3.000     0.954    370
     1.799     0.625     2.013     1.484     2.279     0.982    -1.043     0.337    -0.897     0.474     0.564     0.691     0.687     0.596     0.699     0.756     0.945     0.000     0.001     0.000     0.054     1.000     0.966    371
     0.806     0.625    -0.052    -0.533    -0.138     0.982    -0.034     1.343     0.094     0.474     0.025     0.233     0.620    -0.092    -0.247     0.307     0.199     0.240     0.553     0.000     0.008     3.000     1.250    372
     0.806     0.625    -0.052    -1.542    -0.138     0.982     0.976     0.337     1.085     1.512    -0.148     0.755     1.107    -0.178     0.939     1.262     0.022     0.827     0.151     0.000     0.000     2.000     1.356    373
     0.806     0.625     0.981     0.475     2.279     1.949     0.976     2.350     1.085     1.512     0.430     0.750     0.865     0.596     0.699     0.756     0.785     0.215     0.000     0.000     0.000     1.000     1.135    374
     0.806     0.625     0.981     1.484     2.279     1.949     1.985     1.343     2.077     2.550     0.528     0.720     0.801     0.596     0.699     0.756     0.912     0.088     0.000     0.000     0.000     1.000     0.763    375
         *         *    -0.052     0.475    -1.346     0.982     0.976     2.350     0.094     1.512    -0.122     0.877     1.190    -0.178     0.939     1.262     0.068     0.893     0.039     0.000     0.000     2.000     2.240    376
     0.806    -1.314     0.981     1.484    -0.138     1.949     0.976     0.337     0.094     1.512     0.519     0.604     0.715     0.596     0.699     0.756     0.889     0.009     0.102     0.000     0.000     1.000     1.356    377
    -0.188     0.625    -1.084    -0.533    -0.138    -0.954    -0.034     1.343    -0.897     0.474    -0.079    -0.149     0.201    -0.092    -0.247     0.307     0.002     0.000     0.867     0.007     0.123     3.000     1.475    378
     0.806     0.625     0.981     1.484    -0.138     0.982     0.976     1.343     1.085     1.512     0.544     0.712     0.788     0.596     0.699     0.756     0.932     0.066     0.002     0.000     0.000     1.000     0.870    379
     0.806     0.625     0.981     1.484    -1.346     0.982     0.976     2.350     1.085     1.512     0.165     0.831     1.036    -0.178     0.939     1.262     0.443     0.555     0.001     0.000     0.000     2.000     1.327    380
     0.806     0.625     2.013     1.484     2.279     0.982     0.976    -0.669     0.094     1.512     0.595     0.697     0.755     0.596     0.699     0.756     0.998     0.000     0.002     0.000     0.000     1.000     0.958    381
     0.806     0.625    -0.052     0.475    -0.138     0.982    -0.034     1.343     0.094     0.474     0.357     0.483     0.681     0.596     0.699     0.756     0.662     0.084     0.249     0.000     0.005     1.000     1.135    382
     0.806     0.625     0.981     0.475    -0.138     0.982     0.976     0.337     0.094     1.512     0.475     0.618     0.742     0.596     0.699     0.756     0.832     0.065     0.102     0.000     0.001     1.000     0.594    383
     0.806     0.625     0.981     1.484     2.279     0.982     0.976     1.343     0.094     1.512     0.595     0.699     0.757     0.596     0.699     0.756     0.998     0.001     0.000     0.000     0.000     1.000     0.966    384
     0.806     0.625     0.981     1.484     2.279    -0.954    -1.043     1.343     1.085     1.512     0.593     0.695     0.753     0.596     0.699     0.756     0.995     0.000     0.004     0.000     0.001     1.000     1.672    385
     0.806     0.625     0.981     1.484     2.279     0.982    -0.034     1.343     0.094     1.512     0.595     0.698     0.756     0.596     0.699     0.756     0.999     0.001     0.001     0.000     0.000     1.000     0.966    386
     1.799     1.595     2.013     0.475    -1.346    -0.954     0.976    -0.669     0.094     0.474     0.035     0.570    -0.444     0.012     0.574    -0.506     0.042     0.000     0.010     0.000     0.948     5.000     1.135    387
    -0.188    -0.344    -0.052     0.475     1.071     0.982     1.985     0.337     0.094     1.512     0.277     0.290     0.571     0.596     0.699     0.756     0.539     0.023     0.438     0.000     0.000     1.000     1.042    388
     1.799     1.595    -1.084    -0.533     1.071     1.949     1.985     1.343     1.085     0.474    -0.163     0.935     1.252    -0.178     0.939     1.262     0.020     0.980     0.000     0.000     0.000     2.000     1.250    389
     0.806     1.595    -1.084    -0.533    -0.138    -0.954    -0.034    -0.669     1.085    -0.563     0.010     0.555    -0.488     0.012     0.574    -0.506     0.000     0.000     0.022     0.000     0.978     5.000     1.250    390
     0.806    -0.344    -0.052     1.484    -0.138     0.014     0.976    -0.669     1.085    -1.601     0.027     0.308    -0.128     0.012     0.574    -0.506     0.086     0.000     0.332     0.003     0.579     5.000     0.966    391
    -1.181     0.625     0.981    -0.533    -0.138     0.014     0.976     0.337     1.085    -0.563    -0.088    -0.240     0.304    -0.092    -0.247     0.307     0.005     0.000     0.988     0.002     0.004     3.000     1.212    392
     0.806     0.625    -0.052    -0.533    -0.138    -0.954    -0.034    -0.669    -0.897     1.512     0.006     0.525    -0.462     0.012     0.574    -0.506     0.000     0.000     0.054     0.003     0.943     5.000     0.870    393
     0.806     0.625     0.981     2.493     1.071     0.014     0.976     0.337     1.085     0.474     0.595     0.698     0.756     0.596     0.699     0.756     0.999     0.000     0.001     0.000     0.000     1.000     0.828    394
     0.806     0.625     0.981     1.484     2.279    -0.954     0.976     1.343     1.085     1.512     0.595     0.698     0.756     0.596     0.699     0.756     0.999     0.001     0.001     0.000     0.000     1.000     0.763    395
     0.806     0.625    -0.052     1.484    -0.138     0.014    -0.034     0.337    -0.897    -0.563     0.033     0.518    -0.383     0.012     0.574    -0.506     0.049     0.000     0.074     0.000     0.876     5.000     0.763    396
     0.806     0.625     0.981     2.493    -0.138    -0.954    -1.043    -0.669     1.085    -0.563     0.020     0.571    -0.483     0.012     0.574    -0.506     0.015     0.000     0.005     0.000     0.980     5.000     1.107    397
    -1.181    -1.314    -1.084    -0.533    -0.138    -0.954    -1.043    -0.669    -1.888    -0.563    -0.242    -1.043    -0.672    -0.242    -1.045    -0.672     0.000     0.000     0.000     0.999     0.001     4.000     0.778    398
     0.806     0.625    -1.084     2.493    -1.346    -0.954     0.976     1.343     1.085    -0.563     0.514     0.600     0.701     0.596     0.699     0.756     0.880     0.007     0.104     0.000     0.009     1.000     0.958    399
    -0.188     0.625     0.981    -0.533    -0.138    -0.954    -1.043    -0.669     1.085    -0.563    -0.013     0.408    -0.468     0.012     0.574    -0.506     0.000     0.000     0.061     0.072     0.868     5.000     1.289    400
     0.806     0.625     0.981     1.484     2.279     0.982     0.976     1.343     1.085     1.512     0.594     0.699     0.758     0.596     0.699     0.756     0.997     0.003     0.000     0.000     0.000     1.000     1.107    401
    -1.181     0.625    -1.084    -0.533    -1.346     0.014    -1.043    -0.669     1.085    -1.601    -0.200    -0.789    -0.574    -0.242    -1.045    -0.672     0.000     0.000     0.080     0.801     0.118     4.000     0.589    402
     0.806     0.625    -0.052     1.484    -0.138     0.982     0.976     1.343     1.085     0.474     0.534     0.706     0.788     0.596     0.699     0.756     0.919     0.071     0.010     0.000     0.000     1.000     1.711    404
     0.806    -0.344    -0.052     1.484    -0.138     0.014    -1.043    -0.669     1.085     0.474     0.015     0.367    -0.237     0.012     0.574    -0.506     0.051     0.000     0.252     0.004     0.693     5.000     0.828    405
     0.806    -1.314     0.981     1.484    -0.138    -0.954    -0.034    -0.669     0.094     0.474    -0.013     0.332    -0.315     0.012     0.574    -0.506     0.013     0.000     0.223     0.037     0.727     5.000     0.601    406
     0.806     0.625     0.981    -0.533    -1.346     0.014     0.976     0.337    -0.897    -0.563    -0.029     0.224    -0.151     0.012     0.574    -0.506     0.007     0.001     0.425     0.001     0.566     5.000     1.017    407
     1.799     0.625    -1.084     0.475    -0.138     0.014     0.976     0.337     1.085     1.512     0.256     0.748     0.931     0.596     0.699     0.756     0.555     0.395     0.048     0.000     0.003     1.000     0.843    408
    -0.188     0.625    -0.052    -0.533    -0.138     0.982     0.976     1.343     1.085     1.512    -0.101     0.722     1.062    -0.178     0.939     1.262     0.081     0.752     0.167     0.000     0.000     2.000     0.843    409
     0.806     0.625     0.981    -0.533    -1.346    -0.954    -1.043    -1.676    -0.897    -0.563     0.009     0.553    -0.508     0.012     0.574    -0.506     0.000     0.000     0.000     0.013     0.987     5.000     1.438    410
     1.799     0.625    -1.084    -1.542    -0.138    -0.954    -1.043    -0.669    -0.897    -1.601     0.012     0.572    -0.506     0.012     0.574    -0.506     0.000     0.000     0.000     0.001     0.999     5.000     1.438    411
    -1.181    -1.314     0.981    -0.533    -0.138     0.014    -0.034     0.337     0.094    -0.563    -0.153    -0.572    -0.099    -0.092    -0.247     0.307     0.000     0.000     0.585     0.412     0.004     3.000     0.843    412
     0.806     0.625    -0.052     0.475    -0.138     0.014     0.976    -0.669    -0.897    -0.563     0.008     0.526    -0.456     0.012     0.574    -0.506     0.004     0.000     0.056     0.001     0.939     5.000     0.778    413
     0.806     0.625    -0.052    -0.533     1.071    -0.954    -0.034    -0.669    -0.897     0.474     0.010     0.559    -0.495     0.012     0.574    -0.506     0.000     0.000     0.013     0.002     0.985     5.000     0.810    414
     0.806     1.595    -1.084    -0.533    -1.346     0.982     0.976     1.343     1.085    -0.563    -0.159     0.877     1.206    -0.178     0.939     1.262     0.018     0.933     0.049     0.000     0.000     2.000     1.672    415
    -0.188    -1.314    -0.052    -1.542    -0.138     0.014    -1.043    -1.676     0.094     0.474    -0.231    -0.976    -0.650    -0.242    -1.045    -0.672     0.000     0.000     0.017     0.949     0.034     4.000     1.250    416
     1.799     0.625    -1.084    -0.533    -0.138     0.982    -0.034     1.343     0.094     0.474    -0.050     0.749     1.049    -0.178     0.939     1.262     0.149     0.714     0.128     0.000     0.009     2.000     0.594    417
    -2.175    -2.283    -1.084    -1.542    -1.346     1.949     1.985     1.343    -0.897    -1.601    -0.100    -0.289     0.256    -0.092    -0.247     0.307     0.000     0.000     0.947     0.053     0.000     3.000     1.672    418
     0.806     1.595     0.981     0.475    -0.138    -0.954    -0.034     0.337     0.094     0.474     0.074     0.521    -0.285     0.012     0.574    -0.506     0.121     0.000     0.082     0.000     0.796     5.000     0.733    419
     0.806     0.625    -1.084     0.475    -0.138     0.014     0.976    -0.669    -0.897    -0.563     0.006     0.519    -0.452     0.012     0.574    -0.506     0.002     0.000     0.063     0.002     0.933     5.000     0.616    420
     0.806     0.625    -0.052     1.484     2.279     0.982     0.976    -0.669     0.094     0.474     0.581     0.684     0.738     0.596     0.699     0.756     0.976     0.000     0.015     0.000     0.009     1.000     0.275    421
     0.806     0.625     0.981     1.484    -0.138     0.982    -1.043    -0.669     1.085     0.474     0.299     0.524     0.258     0.596     0.699     0.756     0.515     0.000     0.139     0.000     0.345     1.000     1.135    422
     1.799     1.595    -2.117    -1.542    -1.346    -0.954    -2.053    -1.676    -1.888    -1.601     0.012     0.573    -0.506     0.012     0.574    -0.506     0.000     0.000     0.000     0.001     0.999     5.000     0.843    423
     1.799     1.595     2.013    -1.542    -1.346     1.949     0.976    -0.669    -1.888    -0.563     0.010     0.554    -0.479     0.012     0.574    -0.506     0.002     0.002     0.026     0.000     0.970     5.000     0.763    424
    -0.188    -0.344    -0.052     0.475     1.071     0.982     1.985     2.350     2.077    -0.563     0.270     0.752     0.932     0.596     0.699     0.756     0.575     0.384     0.041     0.000     0.000     1.000     0.828    425
     0.806     0.625    -0.052    -0.533     1.071     0.014    -0.034    -0.669     0.094     0.474     0.001     0.439    -0.360     0.012     0.574    -0.506     0.010     0.000     0.163     0.001     0.826     5.000     0.958    426
     1.799     1.595    -0.052    -0.533    -1.346     0.014    -0.034     1.343     1.085    -0.563    -0.060     0.760     0.962    -0.178     0.939     1.262     0.122     0.697     0.102     0.000     0.080     2.000     0.843    427
     0.806     1.595    -0.052    -0.533    -0.138    -1.922     0.976    -1.676    -1.888    -0.563     0.012     0.572    -0.506     0.012     0.574    -0.506     0.000     0.000     0.000     0.001     0.999     5.000     0.778    428
     0.806     0.625     0.981     1.484    -0.138    -0.954    -2.053    -0.669    -0.897    -1.601     0.011     0.570    -0.506     0.012     0.574    -0.506     0.000     0.000     0.000     0.002     0.998     5.000     0.601    429
     0.806     0.625    -1.084    -0.533    -0.138     0.014    -0.034    -1.676    -0.897    -1.601     0.009     0.557    -0.507     0.012     0.574    -0.506     0.000     0.000     0.001     0.010     0.990     5.000     0.616    430
     0.806     0.625     0.981     1.484     1.071    -0.954    -0.034    -0.669    -0.897    -0.563     0.012     0.571    -0.502     0.012     0.574    -0.506     0.001     0.000     0.002     0.001     0.996     5.000     1.475    431
    -1.181    -1.314    -1.084    -0.533    -0.138    -0.954    -1.043    -0.669    -0.897    -0.563    -0.242    -1.042    -0.672    -0.242    -1.045    -0.672     0.000     0.000     0.000     0.998     0.001     4.000     0.778    432
     0.806    -0.344     0.981     1.484    -0.138    -0.954    -1.043    -0.669    -0.897    -1.601     0.008     0.549    -0.508     0.012     0.574    -0.506     0.000     0.000     0.000     0.015     0.985     5.000     2.432    433
    -1.181    -1.314     0.981    -0.533     2.279    -0.954    -1.043    -0.669    -0.897    -1.601    -0.241    -1.036    -0.671    -0.242    -1.045    -0.672     0.000     0.000     0.000     0.995     0.005     4.000     0.594    434
    -0.188    -0.344     0.981     1.484    -0.138    -0.954    -0.034    -0.669     0.094    -0.563    -0.034     0.259    -0.438     0.012     0.574    -0.506     0.002     0.000     0.110     0.139     0.750     5.000     0.589    435
     0.806     0.625    -0.052     1.484    -0.138    -0.954    -1.043    -0.669     0.094    -0.563     0.012     0.570    -0.504     0.012     0.574    -0.506     0.000     0.000     0.002     0.001     0.997     5.000     1.135    436
     0.806     0.625     0.981     0.475    -0.138    -1.922    -2.053    -1.676     0.094    -0.563     0.011     0.565    -0.507     0.012     0.574    -0.506     0.000     0.000     0.000     0.005     0.995     5.000     0.843    437
    -0.188     0.625     0.981     1.484     1.071     0.982     0.976    -0.669    -0.897     1.512     0.473     0.541     0.659     0.596     0.699     0.756     0.818     0.000     0.164     0.000     0.018     1.000     0.275    438
     0.806     1.595    -2.117    -1.542    -1.346     0.982     1.985     1.343     0.094    -0.563    -0.175     0.904     1.234    -0.178     0.939     1.262     0.001     0.970     0.029     0.000     0.000     2.000     0.843    439
    -1.181    -1.314    -1.084    -0.533    -0.138     0.014    -0.034     0.337     0.094     0.474    -0.118    -0.387     0.132    -0.092    -0.247     0.307     0.000     0.000     0.822     0.177     0.001     3.000     0.958    440
     1.799     0.625     0.981    -0.533    -0.138     1.949     1.985     0.337     2.077     0.474    -0.136     0.925     1.234    -0.178     0.939     1.262     0.055     0.945     0.001     0.000     0.000     2.000     1.289    441
     0.806     0.625    -1.084    -1.542    -0.138     0.982    -0.034    -0.669    -0.897    -0.563     0.000     0.480    -0.425     0.012     0.574    -0.506     0.000     0.000     0.101     0.007     0.892     5.000     1.356    442
    -0.188    -1.314     0.981    -1.542    -0.138     0.014    -0.034    -0.669    -0.897    -0.563    -0.219    -0.908    -0.599    -0.242    -1.045    -0.672     0.000     0.000     0.066     0.882     0.052     4.000     2.046    443
    -1.181     0.625     0.981     0.475    -1.346     0.014    -0.034     1.343     0.094     1.512    -0.074    -0.219     0.320    -0.092    -0.247     0.307     0.026     0.002     0.970     0.000     0.001     3.000     1.250    444
     0.806    -0.344     0.981     0.475     2.279     0.014     0.976     0.337     0.094     1.512     0.552     0.641     0.727     0.596     0.699     0.756     0.936     0.001     0.061     0.000     0.001     1.000     1.797    445
     0.806     0.625     2.013    -0.533    -1.346    -0.954     0.976     1.343     0.094     1.512     0.049     0.238     0.613    -0.092    -0.247     0.307     0.230     0.220     0.542     0.000     0.008     3.000     1.313    446
     0.806     0.625     0.981     0.475    -0.138     0.014    -0.034    -0.669     0.094    -0.563     0.010     0.537    -0.464     0.012     0.574    -0.506     0.005     0.000     0.043     0.001     0.951     5.000     0.810    447
     0.806    -0.344     0.981     1.484     1.071     0.982    -0.034     1.343     1.085     0.474     0.587     0.689     0.752     0.596     0.699     0.756     0.987     0.002     0.011     0.000     0.000     1.000     1.356    448
    -0.188    -0.344    -0.052     1.484     1.071     0.982    -0.034     2.350     1.085     1.512     0.562     0.681     0.756     0.596     0.699     0.756     0.953     0.022     0.025     0.000     0.000     1.000     0.958    449
     0.806     0.625    -0.052     1.484     1.071     0.982     0.976     0.337     1.085     1.512     0.586     0.697     0.759     0.596     0.699     0.756     0.986     0.009     0.004     0.000     0.000     1.000     1.212    450
     0.806     0.625     0.981    -0.533    -1.346     0.982     0.976     0.337     1.085     1.512    -0.091     0.725     1.059    -0.178     0.939     1.262     0.094     0.744     0.162     0.000     0.000     2.000     1.356    451
     0.806    -1.314     0.981    -0.533    -1.346     0.982    -0.034     1.343     0.094     0.474    -0.084    -0.216     0.326    -0.092    -0.247     0.307     0.013     0.015     0.971     0.000     0.001     3.000     0.843    452
     0.806     0.625    -0.052     0.475    -0.138     0.014     0.976     1.343     0.094     1.512     0.357     0.633     0.803     0.596     0.699     0.756     0.678     0.201     0.121     0.000     0.001     1.000     1.253    453
     0.806    -0.344     0.981     1.484    -1.346     0.982    -0.034     1.343     0.094     0.474     0.406     0.457     0.644     0.596     0.699     0.756     0.726     0.013     0.259     0.000     0.002     1.000     1.373    454
     0.806     0.625     0.981     1.484     2.279     0.982    -0.034     1.343     1.085     0.474     0.595     0.698     0.756     0.596     0.699     0.756     0.999     0.001     0.001     0.000     0.000     1.000     0.828    455
    -0.188     0.625     0.981    -0.533    -0.138     1.949     0.976     1.343     0.094     0.474     0.022     0.424     0.780    -0.178     0.939     1.262     0.214     0.394     0.391     0.000     0.000     2.000     0.958    456
     0.806     0.625     0.981     0.475     2.279     0.982    -0.034     1.343     1.085     0.474     0.588     0.695     0.756     0.596     0.699     0.756     0.989     0.005     0.005     0.000     0.000     1.000     1.327    457
     0.806    -0.344    -0.052    -0.533    -1.346     0.014     0.976     0.337     1.085     1.512    -0.087    -0.045     0.459    -0.092    -0.247     0.307     0.026     0.148     0.824     0.000     0.002     3.000     1.356    458
     1.799     0.625     0.981     1.484    -0.138     0.982     0.976     2.350     0.094     1.512     0.471     0.737     0.838     0.596     0.699     0.756     0.838     0.162     0.000     0.000     0.000     1.000     0.966    459
    -0.188    -0.344     0.981    -0.533    -1.346     0.014    -1.043     0.337    -0.897    -0.563    -0.117    -0.284    -0.381    -0.242    -1.045    -0.672     0.000     0.000     0.238     0.409     0.353     4.000     0.334    460
    -0.188    -0.344    -0.052    -0.533    -0.138    -1.922    -0.034    -0.669    -0.897    -0.563    -0.154    -0.483    -0.608    -0.242    -1.045    -0.672     0.000     0.000     0.007     0.649     0.344     4.000     0.778    461
     0.806     1.595    -1.084    -1.542    -1.346     1.949     1.985     2.350     2.077     2.550    -0.178     0.939     1.262    -0.178     0.939     1.262     0.000     1.000     0.000     0.000     0.000     2.000     2.046    462
     0.806     0.625    -0.052    -0.533    -0.138     0.982    -0.034     1.343    -0.897     0.474    -0.003    -0.007     0.399    -0.092    -0.247     0.307     0.131     0.070     0.758     0.000     0.041     3.000     0.870    463
     0.806     0.625    -0.052    -0.533    -1.346     0.982    -0.034    -0.669    -0.897    -1.601     0.008     0.544    -0.486     0.012     0.574    -0.506     0.000     0.000     0.025     0.006     0.969     5.000     1.017    464
     0.806     0.625     0.981    -0.533    -0.138     1.949     0.976     1.343     1.085     1.512    -0.130     0.920     1.227    -0.178     0.939     1.262     0.062     0.934     0.004     0.000     0.000     2.000     0.733    465
    -0.188    -0.344    -0.052     1.484    -1.346     0.982     0.976    -0.669     0.094    -0.563    -0.075    -0.188     0.254    -0.092    -0.247     0.307     0.018     0.000     0.910     0.011     0.062     3.000     0.601    466
     0.806     0.625    -0.052    -0.533    -0.138    -1.922     0.976     1.343     1.085    -1.601    -0.034     0.109    -0.008    -0.092    -0.247     0.307     0.024     0.003     0.570     0.001     0.403     3.000     1.017    467
    -0.188    -0.344     0.981    -0.533    -0.138     0.014    -1.043    -0.669    -0.897    -0.563    -0.119    -0.267    -0.565    -0.242    -1.045    -0.672     0.000     0.000     0.030     0.504     0.466     4.000     0.853    468
    -0.188     0.625         *     1.484    -0.138     0.014     0.976     1.343     1.085    -0.563     0.449     0.504     0.665     0.596     0.699     0.756     0.786     0.006     0.207     0.000     0.001     1.000     0.853    470
    -1.181     0.625         *    -0.533    -0.138     1.949     1.985     0.337     0.094     0.474    -0.076    -0.170     0.360    -0.092    -0.247     0.307     0.029     0.042     0.929     0.000     0.000     3.000     1.672    471
    -1.181     0.625    -1.084    -1.542    -0.138    -0.954     0.976     0.337     1.085     0.474    -0.093    -0.249     0.299    -0.092    -0.247     0.307     0.000     0.000     0.991     0.006     0.003     3.000     1.017    472
    -0.188    -0.344    -0.052    -0.533    -0.138     1.949    -0.034     0.337     0.094    -0.563    -0.089    -0.239     0.303    -0.092    -0.247     0.307     0.004     0.001     0.987     0.002     0.006     3.000     0.733    473
