    -0.188    -1.314    -1.084    -0.533    -0.138    -0.954    -1.043    -0.669     1.085     1.512    -0.214    -0.567    -0.185    -0.262    -1.037    -0.643     0.000     0.002     0.027     0.499     0.000     0.472     4.000     1.527 110332
         *    -1.314    -1.084    -0.533    -0.138     0.982    -0.034    -0.669    -0.897    -0.563    -0.251    -0.876    -0.538    -0.262    -1.037    -0.643     0.000     0.001     0.039     0.853     0.000     0.107     4.000     0.805 110335
    -1.181    -1.314    -1.084    -0.533    -0.138    -0.954    -0.034     0.337    -0.897    -0.563    -0.259    -1.006    -0.615    -0.262    -1.037    -0.643     0.000     0.000     0.003     0.968     0.000     0.029     4.000     0.742 110336
    -1.181    -1.314     0.981     1.484    -0.138    -0.954    -1.043    -0.669    -0.897    -0.563     0.174    -0.236    -0.432     0.494     0.348    -0.278     0.000     0.577     0.001     0.421     0.000     0.001     2.000     0.319 110340
     0.806    -1.314    -1.084    -0.533    -0.138    -0.954    -1.043    -0.669     1.085    -0.563    -0.256    -0.256    -0.534    -0.262    -1.037    -0.643     0.000     0.006     0.425     0.473     0.000     0.097     4.000     1.074 110341
     0.806     0.625    -1.084    -0.533    -0.138     0.982    -1.043    -0.669     1.085    -0.563    -0.226     0.298    -0.255    -0.281     0.578    -0.611     0.000     0.012     0.607     0.005     0.000     0.376     3.000     0.788 110342
     0.806     0.625     0.981     0.475    -0.138     0.982     0.976     1.343     1.085    -0.563     0.480     0.590     0.847     0.592     0.634     0.874     0.855     0.002     0.000     0.000     0.061     0.081     1.000     1.194 110347
    -0.188     0.625    -1.084    -0.533     1.071    -0.954    -1.043    -0.669    -0.897    -0.563    -0.271     0.313    -0.609    -0.281     0.578    -0.611     0.000     0.009     0.826     0.161     0.000     0.004     3.000     1.125 110353
     0.806     0.625    -1.084     1.484    -0.138    -0.954    -2.053     0.337     2.077    -1.601     0.485     0.349    -0.279     0.494     0.348    -0.278     0.001     0.988     0.009     0.000     0.000     0.003     2.000     0.805 110354
    -0.188    -0.344    -1.084    -0.533    -0.138    -0.954    -1.043    -0.669    -0.897    -0.563    -0.267    -0.511    -0.628    -0.262    -1.037    -0.643     0.000     0.001     0.322     0.672     0.000     0.004     4.000     0.655 110355
    -1.181    -1.314    -0.052     1.484    -0.138    -0.954    -1.043    -0.669    -0.897    -0.563     0.007    -0.542    -0.512    -0.262    -1.037    -0.643     0.000     0.355     0.001     0.643     0.000     0.001     4.000     1.194 110360
     0.806     0.625    -0.052     1.484     1.071     0.982     0.976     0.337    -0.897    -0.563     0.522     0.443     0.127     0.494     0.348    -0.278     0.347     0.645     0.000     0.000     0.000     0.008     2.000     0.370 110366
    -1.181    -1.314    -1.084    -0.533    -0.138    -0.954    -1.043    -0.669    -0.897    -0.563    -0.262    -1.033    -0.642    -0.262    -1.037    -0.643     0.000     0.000     0.002     0.997     0.000     0.000     4.000     0.742 110370
    -1.181    -1.314    -0.052    -0.533     1.071    -0.954    -1.043    -0.669    -0.897    -0.563    -0.262    -1.033    -0.642    -0.262    -1.037    -0.643     0.000     0.000     0.002     0.997     0.000     0.000     4.000     0.617 110372
    -0.188    -0.344     0.981     0.475     1.071     0.014    -0.034    -0.669     0.094     0.474     0.352     0.236    -0.169     0.494     0.348    -0.278     0.003     0.784     0.008     0.016     0.000     0.189     2.000     1.125 110374
     0.806     0.625    -0.052     1.484     2.279     0.982     0.976     1.343     1.085     1.512     0.592     0.634     0.874     0.592     0.634     0.874     1.000     0.000     0.000     0.000     0.000     0.000     1.000     0.753 110375
    -0.188    -0.344    -1.084    -0.533    -0.138    -0.954    -0.034     0.337     0.094    -0.563    -0.196    -0.243    -0.017    -0.161    -0.139     0.323     0.000     0.005     0.131     0.223     0.000     0.641     6.000     0.655 110381
     0.806     0.625     2.013     0.475     2.279     0.982     0.976     1.343     1.085     1.512     0.587     0.635     0.876     0.592     0.634     0.874     0.993     0.000     0.000     0.000     0.006     0.001     1.000     1.345 110384
    -1.181    -1.314    -1.084    -0.533    -0.138     0.014    -0.034     0.337     0.094     0.474    -0.183    -0.331     0.116    -0.161    -0.139     0.323     0.000     0.000     0.001     0.214     0.000     0.785     6.000     0.562 110388
     0.806     0.625    -0.052     1.484     1.071     0.014    -0.034     0.337     1.085     1.512     0.584     0.617     0.815     0.592     0.634     0.874     0.946     0.050     0.000     0.000     0.000     0.004     1.000     0.562 110392
    -0.188    -0.344    -0.052    -0.533    -0.138    -0.954    -0.034         *     1.085     0.474    -0.167    -0.161     0.246    -0.161    -0.139     0.323     0.000     0.004     0.029     0.050     0.001     0.916     6.000     0.862 110393
    -1.181    -1.314     0.981     0.475    -0.138     0.982     0.976     0.337     1.085    -0.563    -0.147    -0.129     0.323    -0.161    -0.139     0.323     0.013     0.006     0.000     0.004     0.000     0.977     6.000     1.089 110396
    -1.181    -1.314     0.981    -0.533    -0.138     0.982     0.976     1.343     1.085    -0.563    -0.161    -0.138     0.324    -0.161    -0.139     0.323     0.001     0.000     0.000     0.000     0.001     0.998     6.000     1.074 110398
    -1.181    -1.314    -0.052     0.475    -0.138     0.982     0.976     1.343     1.085     0.474    -0.116    -0.090     0.359    -0.161    -0.139     0.323     0.060     0.000     0.000     0.000     0.003     0.937     6.000     0.701 110400
    -1.181    -0.344    -1.084    -0.533    -0.138     0.982    -1.043     0.337    -0.897     0.474    -0.191    -0.392     0.034    -0.161    -0.139     0.323     0.000     0.001     0.010     0.290     0.000     0.699     6.000     0.636 110403
    -1.181     0.625    -0.052    -0.533    -0.138    -0.954    -0.034    -0.669    -0.897    -0.563    -0.260    -0.651    -0.612    -0.262    -1.037    -0.643     0.000     0.005     0.222     0.750     0.000     0.023     4.000     0.753 110407
    -0.188    -1.314    -1.084    -0.533     1.071     0.982     0.976     1.343     0.094    -0.563    -0.161    -0.137     0.325    -0.161    -0.139     0.323     0.001     0.000     0.000     0.000     0.002     0.997     6.000     1.194 110412
     0.806     0.625    -1.084         *    -0.138     0.982     0.976    -0.669    -0.897    -0.563    -0.009     0.273    -0.204    -0.281     0.578    -0.611     0.004     0.297     0.372     0.003     0.000     0.324     3.000     1.384 110416
    -1.181    -1.314    -1.084    -0.533    -0.138    -0.954    -1.043    -0.669    -0.897    -0.563    -0.262    -1.033    -0.642    -0.262    -1.037    -0.643     0.000     0.000     0.002     0.997     0.000     0.000     4.000     1.125 110417
    -2.175    -2.283    -1.084    -1.542    -0.138     0.982     0.976    -0.669    -1.888    -0.563    -0.262    -1.036    -0.641    -0.262    -1.037    -0.643     0.000     0.000     0.000     0.998     0.000     0.002     4.000     0.503 110421
    -0.188     0.625     0.981     0.475    -0.138     0.982     0.976     0.337     0.094     1.512     0.258     0.306     0.632     0.592     0.634     0.874     0.549     0.011     0.000     0.000     0.015     0.426     1.000     1.074 110424
    -2.175    -1.314    -0.052    -0.533    -0.138    -0.954    -1.043    -0.669    -0.897     0.474    -0.262    -1.036    -0.642    -0.262    -1.037    -0.643     0.000     0.000     0.000     1.000     0.000     0.000     4.000     0.742 110427
    -2.175    -1.314    -1.084    -0.533    -0.138     0.982    -0.034         *     1.085     0.474    -0.180    -0.310     0.139    -0.161    -0.139     0.323     0.000     0.000     0.000     0.191     0.000     0.809     6.000     1.208 110429
    -1.181    -1.314     0.981    -0.533     2.279    -0.954    -0.034    -0.669     0.094    -0.563    -0.257    -1.012    -0.626    -0.262    -1.037    -0.643     0.000     0.005     0.002     0.977     0.000     0.016     4.000     0.715 110430
    -1.181    -2.283     0.981     0.475    -0.138     0.982     0.976    -0.669    -0.897     2.550    -0.160    -0.177     0.274    -0.161    -0.139     0.323     0.002     0.007     0.000     0.048     0.000     0.944     6.000     1.399 110433
    -0.188    -1.314     0.981    -0.533    -0.138    -0.954    -0.034    -1.676    -0.897     2.550    -0.251    -0.894    -0.567    -0.262    -1.037    -0.643     0.000     0.006     0.041     0.878     0.000     0.075     4.000     0.891 110435
    -2.175    -2.283    -1.084    -0.533    -1.346     0.982    -1.043    -0.669    -1.888    -0.563    -0.262    -1.037    -0.643    -0.262    -1.037    -0.643     0.000     0.000     0.000     1.000     0.000     0.000     4.000     0.891 110436
    -1.181    -1.314    -1.084    -1.542    -1.346    -0.954    -1.043    -1.676    -1.888     0.474    -0.262    -1.033    -0.643    -0.262    -1.037    -0.643     0.000     0.000     0.002     0.998     0.000     0.000     4.000     0.655 110438
    -2.175    -2.283    -0.052    -0.533    -0.138     0.982     0.976     0.337    -0.897     1.512    -0.175    -0.264     0.189    -0.161    -0.139     0.323     0.000     0.000     0.000     0.139     0.000     0.861     6.000     0.562 110445
    -1.181    -1.314    -1.084    -0.533    -0.138     0.982    -1.043    -0.669    -0.897    -1.601    -0.262    -1.031    -0.641    -0.262    -1.037    -0.643     0.000     0.000     0.002     0.996     0.000     0.002     4.000     0.803 110450
     0.806     0.625    -1.084    -1.542    -1.346     0.982    -0.034     0.337    -0.897    -0.563    -0.224     0.234    -0.168    -0.281     0.578    -0.611     0.000     0.000     0.523     0.004     0.001     0.472     3.000     0.742 110456
     0.806    -0.344    -1.084     1.484     1.071     0.014     0.976    -0.669     0.094    -0.563     0.487     0.346    -0.260     0.494     0.348    -0.278     0.011     0.978     0.001     0.000     0.000     0.010     2.000     0.701 110457
     0.806     0.625    -1.084    -0.533    -0.138     0.982    -1.043    -0.669    -0.897    -1.601    -0.277     0.558    -0.604    -0.281     0.578    -0.611     0.000     0.004     0.981     0.009     0.000     0.006     3.000     0.370 110459
    -0.188    -1.314     0.981    -0.533    -0.138    -0.954    -1.043    -0.669    -0.897    -0.563    -0.262    -0.968    -0.639    -0.262    -1.037    -0.643     0.000     0.002     0.040     0.957     0.000     0.002     4.000     0.803 110460
     0.806     0.625    -1.084    -0.533    -0.138     0.982     0.976     1.343     0.094     0.474    -0.210     0.523     0.862    -0.251     0.946     1.208     0.007     0.000     0.000     0.000     0.605     0.388     5.000     0.503 110462
    -0.188    -1.314     0.981    -0.533    -0.138     0.014    -0.034     0.337     0.094     0.474    -0.164    -0.172     0.281    -0.161    -0.139     0.323     0.000     0.002     0.002     0.040     0.000     0.955     6.000     0.635 110463
     1.799     0.625    -2.117    -1.542    -1.346     1.949     0.976     0.337     1.085     1.512    -0.250     0.940     1.203    -0.251     0.946     1.208     0.000     0.000     0.000     0.000     0.994     0.006     5.000     0.891 110464
     1.799     1.595    -2.117     2.493    -0.138    -0.954    -0.034     0.337    -0.897     1.512     0.509     0.393    -0.096     0.494     0.348    -0.278     0.158     0.842     0.000     0.000     0.000     0.000     2.000     0.655 110468
    -0.188    -0.344    -0.052     0.475     1.071     0.014    -0.034     0.337     0.094    -0.563     0.142     0.082     0.030    -0.161    -0.139     0.323     0.006     0.459     0.008     0.014     0.000     0.513     6.000     0.753 110469
     0.806     0.625    -1.084     0.475     1.071     0.014     0.976     0.337    -0.897     0.474     0.142     0.122     0.140    -0.161    -0.139     0.323     0.090     0.363     0.018     0.000     0.002     0.527     6.000     0.562 110470
    -0.188    -0.344    -0.052    -0.533    -0.138    -0.954     0.976     0.337     0.094    -0.563    -0.166    -0.159     0.246    -0.161    -0.139     0.323     0.000     0.005     0.029     0.048     0.000     0.917     6.000     0.219 110475
    -1.181     0.625    -0.052     1.484     1.071     0.982     1.985     2.350     2.077     1.512     0.590     0.635     0.875     0.592     0.634     0.874     0.997     0.000     0.000     0.000     0.003     0.000     1.000     1.074 110477
    -0.188     0.625    -1.084    -0.533    -0.138     0.014    -1.043    -0.669    -0.897    -1.601    -0.275     0.320    -0.611    -0.281     0.578    -0.611     0.000     0.003     0.835     0.158     0.000     0.004     3.000     1.208 110479
     0.806     0.625    -1.084    -0.533    -0.138     0.982     0.976     1.343     0.094     1.512    -0.234     0.803     1.091    -0.251     0.946     1.208     0.006     0.000     0.000     0.000     0.864     0.131     5.000     0.715 110480
    -1.181     0.625    -1.084    -0.533    -0.138    -0.954    -1.043    -0.669    -0.897    -0.563    -0.265    -0.676    -0.632    -0.262    -1.037    -0.643     0.000     0.001     0.221     0.775     0.000     0.004     4.000     1.194 110492
    -0.188    -0.344     0.981     0.475    -0.138     0.982         *    -0.669     1.085    -0.563     0.063     0.025     0.113    -0.161    -0.139     0.323     0.015     0.329     0.008     0.015     0.000     0.633     6.000     1.345 110493
     0.806    -0.344    -1.084    -0.533    -0.138    -0.954    -1.043    -0.669    -0.897    -0.563    -0.277     0.413    -0.610    -0.281     0.578    -0.611     0.000     0.003     0.894     0.101     0.000     0.003     3.000     0.753 110495
    -1.181    -1.314    -0.052    -0.533    -0.138    -0.954    -1.043    -0.669    -0.897    -0.563    -0.262    -1.033    -0.642    -0.262    -1.037    -0.643     0.000     0.000     0.002     0.997     0.000     0.000     4.000     0.655 110496
    -0.188    -1.314    -0.052         *    -0.138     0.982     0.976     0.337    -0.897    -0.563    -0.141    -0.151     0.270    -0.161    -0.139     0.323     0.003     0.032     0.002     0.035     0.000     0.928     6.000     1.527 110499
     0.806     0.625    -1.084    -0.533    -0.138     0.014    -1.043    -0.669     0.094     0.474    -0.260     0.485    -0.505    -0.281     0.578    -0.611     0.000     0.010     0.873     0.008     0.000     0.110     3.000     0.753 110501
    -1.181    -1.314     0.981    -0.533     2.279     0.982         *    -0.669    -0.897    -0.563    -0.251    -0.969    -0.581    -0.262    -1.037    -0.643     0.000     0.006     0.002     0.930     0.000     0.061     4.000     0.891 110502
    -1.181     0.625    -0.052    -0.533    -0.138     0.982    -0.034     0.337     1.085     2.550    -0.162    -0.102     0.354    -0.161    -0.139     0.323     0.003     0.000     0.000     0.000     0.033     0.964     6.000     1.074 110506
     0.806     1.595    -2.117    -1.542    -1.346    -0.954    -0.034    -0.669    -0.897    -0.563    -0.281     0.576    -0.610    -0.281     0.578    -0.611     0.000     0.000     0.998     0.001     0.000     0.001     3.000     1.105 110510
    -0.188    -0.344    -0.052     1.484    -0.138     0.014     0.976    -0.669     0.094     0.474     0.450     0.323    -0.192     0.494     0.348    -0.278     0.038     0.890     0.000     0.001     0.000     0.072     2.000     0.586 110512
     0.806     0.625     2.013     0.475    -1.346     0.982    -1.043    -0.669    -0.897    -1.601     0.243     0.413    -0.381     0.494     0.348    -0.278     0.000     0.675     0.316     0.004     0.000     0.005     2.000     0.803 110513
    -0.188     0.625    -0.052     0.475     2.279     0.982     0.976     1.343     1.085     1.512     0.560     0.630     0.874     0.592     0.634     0.874     0.959     0.000     0.000     0.000     0.025     0.016     1.000     0.862 110516
     0.806    -0.344     2.013     1.484    -0.138     0.014    -1.043    -1.676     1.085    -0.563     0.493     0.348    -0.278     0.494     0.348    -0.278     0.000     0.999     0.001     0.000     0.000     0.000     2.000     0.862 110517
    -0.188    -1.314    -1.084    -0.533    -0.138    -1.922    -1.043    -1.676    -0.897    -0.563    -0.263    -0.978    -0.642    -0.262    -1.037    -0.643     0.000     0.000     0.036     0.964     0.000     0.000     4.000     0.655 110522
         *         *     0.981    -0.533     1.071         *    -0.034    -1.676    -0.897     0.474    -0.244    -0.422    -0.606    -0.262    -1.037    -0.643     0.000     0.031     0.346     0.608     0.000     0.015     4.000     1.384 110523
    -0.188    -0.344    -0.052     0.475    -0.138    -0.954    -1.043    -0.669     0.094     0.474     0.124    -0.052    -0.371     0.494     0.348    -0.278     0.000     0.503     0.130     0.280     0.000     0.087     2.000     1.345 110524
     0.806     0.625    -1.084    -0.533    -1.346    -0.954    -1.043    -0.669     0.094    -1.601    -0.280     0.561    -0.610    -0.281     0.578    -0.611     0.000     0.001     0.988     0.010     0.000     0.001     3.000     0.891 110526
    -0.188     0.625    -1.084    -0.533    -0.138     0.982     0.976     1.343     0.094     0.474    -0.174     0.058     0.484    -0.161    -0.139     0.323     0.004     0.000     0.000     0.000     0.179     0.817     6.000     0.617 110528
    -1.181    -0.344    -0.052    -0.533    -1.346    -1.922    -1.043    -0.669    -0.897    -1.601    -0.263    -1.000    -0.642    -0.262    -1.037    -0.643     0.000     0.000     0.023     0.977     0.000     0.000     4.000     0.655 110530
    -0.188     0.625     0.981    -0.533    -0.138     1.949     0.976     1.343     1.085     1.512    -0.223     0.870     1.144    -0.251     0.946     1.208     0.026     0.000     0.000     0.000     0.911     0.063     5.000     1.089 110536
    -0.188    -0.344     0.981     1.484    -0.138    -0.954    -1.043    -0.669     0.094    -0.563     0.489     0.342    -0.280     0.494     0.348    -0.278     0.000     0.994     0.002     0.004     0.000     0.001     2.000     0.701 110538
     0.806     0.625    -0.052     0.475    -0.138    -0.954    -1.043    -0.669    -0.897    -0.563     0.008     0.479    -0.485    -0.281     0.578    -0.611     0.000     0.373     0.618     0.007     0.000     0.002     3.000     0.788 110539
    -0.188     0.625    -0.052    -1.542    -1.346     0.982     0.976     0.337     1.085    -0.563    -0.164    -0.105     0.348    -0.161    -0.139     0.323     0.000     0.000     0.002     0.000     0.030     0.967     6.000     0.805 110543
    -0.188     0.625    -0.052     0.475     1.071     0.982     0.976     1.343     1.085     1.512     0.491     0.625     0.877     0.592     0.634     0.874     0.874     0.000     0.000     0.000     0.081     0.044     1.000     0.562 110545
     0.806     0.625    -1.084    -0.533    -0.138    -0.954    -1.043    -0.669    -0.897    -0.563    -0.279     0.560    -0.609    -0.281     0.578    -0.611     0.000     0.002     0.987     0.010     0.000     0.001     3.000     1.125 110546
    -1.181    -1.314     0.981     1.484    -0.138     0.014    -1.043    -0.669    -0.897    -0.563     0.278    -0.045    -0.380     0.494     0.348    -0.278     0.000     0.715     0.001     0.283     0.000     0.002     2.000     0.805 110549
    -1.181    -1.314    -0.052    -1.542    -1.346    -0.954    -1.043    -0.669    -0.897    -1.601    -0.262    -1.033    -0.643    -0.262    -1.037    -0.643     0.000     0.000     0.003     0.997     0.000     0.000     4.000     0.891 110550
     0.806     0.625     0.981    -0.533    -0.138    -0.954    -1.043    -0.669    -0.897    -0.563    -0.270     0.557    -0.605    -0.281     0.578    -0.611     0.000     0.014     0.974     0.010     0.000     0.002     3.000     0.655 110551
    -0.188     0.625    -1.084    -0.533    -1.346     0.982     0.976     1.343     1.085     1.512    -0.234     0.754     1.051    -0.251     0.946     1.208     0.002     0.000     0.000     0.000     0.821     0.177     5.000     0.805 110554
         *         *    -0.052     0.475     1.071         *         *         *         *         *     0.243     0.218     0.152     0.494     0.348    -0.278     0.259     0.347     0.048     0.092     0.033     0.220     2.000     1.527 110555
    -0.188    -0.344     0.981    -0.533    -0.138     0.982     0.976     1.343     1.085     1.512    -0.172     0.300     0.678    -0.161    -0.139     0.323     0.030     0.000     0.000     0.000     0.383     0.587     6.000     1.877 110557
     0.806     0.625     0.981     1.484    -0.138    -0.954    -1.043    -0.669    -0.897     1.512     0.492     0.348    -0.278     0.494     0.348    -0.278     0.000     0.997     0.002     0.000     0.000     0.000     2.000     1.527 110558
    -1.181    -1.314     0.981    -0.533    -0.138     0.982     0.976    -0.669    -0.897    -1.601    -0.255    -0.970    -0.576    -0.262    -1.037    -0.643     0.000     0.001     0.002     0.928     0.000     0.068     4.000     1.345 110559
         *    -1.314     0.981     0.475    -1.346     0.014    -0.034     0.337     1.085    -0.563    -0.126    -0.147     0.247    -0.161    -0.139     0.323     0.004     0.056     0.002     0.044     0.000     0.893     6.000     0.701 110561
    -1.181     0.625    -2.117    -1.542    -1.346     0.982     0.976     2.350    -0.897     0.474    -0.176     0.040     0.469    -0.161    -0.139     0.323     0.000     0.000     0.000     0.000     0.165     0.835     6.000     0.803 110562
     0.806     0.625    -1.084    -0.533    -0.138     0.982     0.976     0.337    -0.897    -0.563    -0.167    -0.077     0.257    -0.161    -0.139     0.323     0.001     0.004     0.074     0.001     0.006     0.914     6.000     0.715 110563
     0.806     0.625     0.981    -0.533     1.071     0.982     0.976     0.337     1.085     0.474    -0.098     0.211     0.597    -0.161    -0.139     0.323     0.110     0.002     0.000     0.000     0.242     0.645     6.000     1.074 110564
     0.806    -1.314    -1.084    -0.533    -0.138     0.982    -1.043    -0.669    -0.897    -0.563    -0.256    -0.256    -0.532    -0.262    -1.037    -0.643     0.000     0.006     0.424     0.472     0.000     0.099     4.000     1.105 110566
    -1.181    -1.314    -1.084    -1.542    -1.346    -0.954    -1.043    -1.676    -0.897    -1.601    -0.262    -1.033    -0.643    -0.262    -1.037    -0.643     0.000     0.000     0.002     0.998     0.000     0.000     4.000     0.862 110567
    -1.181    -0.344    -0.052    -0.533    -0.138    -0.954    -1.043    -0.669    -0.897    -0.563    -0.262    -0.995    -0.641    -0.262    -1.037    -0.643     0.000     0.000     0.025     0.974     0.000     0.001     4.000     1.074 110568
     0.806     0.625    -1.084    -0.533    -0.138    -0.954    -1.043    -0.669    -0.897    -0.563    -0.279     0.560    -0.609    -0.281     0.578    -0.611     0.000     0.002     0.987     0.010     0.000     0.001     3.000     0.753 110569
    -0.188    -1.314    -0.052    -0.533    -0.138    -0.954    -1.043    -0.669    -0.897    -0.563    -0.262    -0.969    -0.640    -0.262    -1.037    -0.643     0.000     0.001     0.041     0.957     0.000     0.002     4.000     0.402 110571
    -0.188     0.625    -1.084    -0.533    -0.138     0.982    -0.034    -0.669     1.085     0.474    -0.162    -0.127     0.305    -0.161    -0.139     0.323     0.000     0.002     0.017     0.002     0.001     0.978     6.000     0.562 110572
    -1.181    -1.314    -1.084    -0.533    -0.138     0.982     0.976    -0.669    -0.897    -1.601    -0.257    -0.984    -0.590    -0.262    -1.037    -0.643     0.000     0.000     0.003     0.943     0.000     0.054     4.000     1.125 110573
    -0.188     0.625    -1.084    -0.533    -0.138     0.982     0.976     2.350     2.077     0.474    -0.247     0.926     1.191    -0.251     0.946     1.208     0.002     0.000     0.000     0.000     0.979     0.018     5.000     1.877 110576
     0.806     0.625     0.981     1.484    -0.138     0.982     1.985     1.343     1.085     1.512     0.590     0.635     0.875     0.592     0.634     0.874     0.998     0.000     0.000     0.000     0.002     0.000     1.000     0.715 110579
     0.806     0.625     0.981    -0.533    -0.138     0.014    -0.034     0.337     0.094     0.474    -0.152    -0.074     0.252    -0.161    -0.139     0.323     0.003     0.023     0.067     0.001     0.004     0.903     6.000     1.105 110580
     1.799     0.625    -0.052     1.484    -0.138     1.949     0.976     0.337     1.085     2.550     0.586     0.636     0.877     0.592     0.634     0.874     0.993     0.000     0.000     0.000     0.007     0.000     1.000     0.862 110582
    -1.181    -1.314    -1.084    -0.533    -0.138     0.982    -0.034     0.337    -0.897    -0.563    -0.218    -0.645    -0.224    -0.262    -1.037    -0.643     0.000     0.000     0.002     0.565     0.000     0.433     4.000     0.503 110583
    -0.188    -0.344    -0.052     0.475    -1.346     0.014    -1.043    -0.669    -0.897    -0.563    -0.132    -0.367    -0.542    -0.262    -1.037    -0.643     0.000     0.174     0.249     0.547     0.000     0.030     4.000     0.715 110591
    -0.188    -0.344     2.013    -0.533    -0.138     0.014    -1.043     0.337     0.094     0.474    -0.150    -0.149     0.228    -0.161    -0.139     0.323     0.000     0.030     0.030     0.051     0.000     0.889     6.000     1.074 110596
    -0.188    -0.344    -0.052    -0.533    -0.138     0.014    -0.034     0.337     0.094     0.474    -0.162    -0.143     0.303    -0.161    -0.139     0.323     0.000     0.002     0.008     0.012     0.000     0.977     6.000     0.586 110606
    -1.181    -0.344    -0.052    -0.533     1.071     0.982    -0.034     0.337    -0.897    -0.563    -0.179    -0.316     0.116    -0.161    -0.139     0.323     0.000     0.005     0.007     0.205     0.000     0.783     6.000     0.636 110610
    -1.181    -1.314    -0.052    -0.533    -0.138     0.014    -1.043    -0.669     0.094    -0.563    -0.261    -1.025    -0.634    -0.262    -1.037    -0.643     0.000     0.000     0.003     0.988     0.000     0.009     4.000     0.805 110611
    -1.181     0.625    -1.084    -0.533    -0.138    -0.954    -1.043    -0.669    -0.897    -0.563    -0.265    -0.676    -0.632    -0.262    -1.037    -0.643     0.000     0.001     0.221     0.775     0.000     0.004     4.000     0.805 110614
    -0.188    -0.344    -0.052    -0.533    -0.138     0.014    -0.034    -0.669     0.094     0.474    -0.180    -0.207     0.088    -0.161    -0.139     0.323     0.000     0.010     0.088     0.151     0.000     0.750     6.000     0.617 110622
     1.799    -0.344     0.981    -0.533    -1.346     0.982    -0.034     0.337    -0.897     0.474    -0.166    -0.057     0.232    -0.161    -0.139     0.323     0.001     0.010     0.097     0.000     0.006     0.885     6.000     0.805 110625
    -1.181    -2.283    -1.084    -0.533    -1.346    -0.954    -0.034    -0.669    -1.888    -1.601    -0.262    -1.037    -0.643    -0.262    -1.037    -0.643     0.000     0.000     0.000     1.000     0.000     0.000     4.000     1.164 110626
     0.806     0.625    -1.084    -1.542    -1.346     0.982    -0.034     1.343    -0.897    -0.563    -0.172    -0.058     0.286    -0.161    -0.139     0.323     0.000     0.000     0.068     0.000     0.030     0.902     6.000     0.805 110628
    -0.188     1.595    -0.052     1.484     1.071     0.982     1.985     2.350     2.077     0.474     0.589     0.635     0.876     0.592     0.634     0.874     0.996     0.000     0.000     0.000     0.004     0.000     1.000     1.745 110629
    -0.188    -1.314    -1.084    -0.533    -0.138     0.014     0.976     0.337     0.094     0.474    -0.162    -0.147     0.314    -0.161    -0.139     0.323     0.000     0.000     0.001     0.009     0.000     0.990     6.000     1.290 110630
     0.806    -1.314     0.981     1.484    -0.138    -0.954    -1.043     1.343    -0.897     1.512     0.478     0.351    -0.173     0.494     0.348    -0.278     0.073     0.891     0.000     0.000     0.000     0.035     2.000     1.290 110631
    -1.181    -1.314    -0.052    -0.533    -0.138    -0.954    -1.043    -1.676    -0.897    -0.563    -0.262    -1.034    -0.643    -0.262    -1.037    -0.643     0.000     0.000     0.002     0.998     0.000     0.000     4.000     1.164 110633
    -1.181    -1.314    -0.052    -0.533    -0.138     0.014     0.976     0.337     0.094    -0.563    -0.178    -0.288     0.162    -0.161    -0.139     0.323     0.000     0.000     0.001     0.166     0.000     0.833     6.000     0.805 110634
    -1.181    -1.314    -1.084    -0.533    -0.138    -1.922    -1.043    -1.676    -0.897    -1.601    -0.262    -1.034    -0.643    -0.262    -1.037    -0.643     0.000     0.000     0.002     0.998     0.000     0.000     4.000     1.089 110635
    -1.181    -1.314    -1.084    -0.533    -0.138     0.982     0.976     1.343     0.094     1.512    -0.161    -0.134     0.328    -0.161    -0.139     0.323     0.000     0.000     0.000     0.000     0.005     0.994     6.000     0.742 110636
     0.806     0.625    -1.084    -1.542    -0.138    -0.954     0.976     1.343    -0.897    -0.563    -0.186     0.014     0.134    -0.161    -0.139     0.323     0.000     0.000     0.207     0.001     0.006     0.786     6.000     1.290 110643
    -0.188     0.625    -0.052    -0.533    -0.138     0.014    -1.043     0.337     0.094    -0.563    -0.193     0.069    -0.063    -0.161    -0.139     0.323     0.000     0.023     0.343     0.054     0.000     0.580     6.000     1.384 110644
     0.806    -1.314    -1.084    -1.542     2.279     0.014    -0.034     0.337    -0.897    -0.563    -0.207    -0.168    -0.073    -0.161    -0.139     0.323     0.000     0.001     0.214     0.204     0.000     0.582     6.000     0.635 110647
     0.806    -0.344     0.981     1.484     2.279     0.982    -1.043    -0.669    -1.888    -0.563     0.493     0.348    -0.278     0.494     0.348    -0.278     0.000     1.000     0.000     0.000     0.000     0.000     2.000     0.562 110649
    -1.181    -1.314     0.981     0.475    -0.138    -0.954    -1.043    -0.669    -0.897    -0.563    -0.252    -1.014    -0.637    -0.262    -1.037    -0.643     0.000     0.014     0.002     0.984     0.000     0.001     4.000     0.617 110653
    -1.181    -0.344    -1.084    -0.533     1.071    -0.954    -1.043    -1.676    -0.897    -1.601    -0.263    -1.002    -0.642    -0.262    -1.037    -0.643     0.000     0.000     0.021     0.979     0.000     0.000     4.000     0.635 110656
    -2.175    -1.314     0.981    -0.533    -0.138     0.014    -0.034    -0.669    -0.897    -0.563    -0.262    -1.035    -0.640    -0.262    -1.037    -0.643     0.000     0.000     0.000     0.997     0.000     0.002     4.000     1.208 110657
