     1.799     1.595     2.013     2.493    -1.346    -1.922     1.985    -1.676     2.077    -0.563     0.039     0.635    -0.427     0.035     0.634    -0.447     0.000     0.985     0.013     0.002     2.000     0.763    208
    -1.181    -1.314    -1.084    -0.533    -0.138    -0.954    -1.043    -0.669    -0.897    -0.563    -0.243    -1.035    -0.655    -0.244    -1.037    -0.656     0.999     0.001     0.000     0.001     1.000     0.733    209
     0.806     0.625    -2.117    -1.542    -1.346    -0.954    -0.034    -0.669     1.085    -0.563     0.026     0.554    -0.401     0.035     0.634    -0.447     0.012     0.922     0.000     0.066     2.000     0.733    210
     0.806    -0.344     0.981     0.475    -0.138     0.014    -1.043    -0.669     1.085     0.474     0.014     0.388    -0.250     0.035     0.634    -0.447     0.005     0.730     0.004     0.261     2.000     2.245    211
    -1.181     0.625    -2.117    -1.542    -0.138    -0.954    -0.034    -1.676     0.094    -1.601    -0.237    -0.998    -0.650    -0.244    -1.037    -0.656     0.976     0.023     0.000     0.001     1.000     0.843    212
    -0.188    -0.344    -1.084    -0.533    -0.138    -0.954    -1.043    -0.669     0.094    -0.563    -0.161    -0.550    -0.572    -0.244    -1.037    -0.656     0.694     0.279     0.000     0.027     1.000     0.828    213
    -0.188    -0.344     0.981     1.484     2.279    -0.954    -0.034    -0.669     0.094    -1.601    -0.004     0.383    -0.444     0.035     0.634    -0.447     0.128     0.831     0.000     0.040     2.000     0.917    214
    -1.181     0.625    -0.052    -0.533    -0.138     0.982    -1.043    -0.669    -1.888    -1.601    -0.217    -0.877    -0.632    -0.244    -1.037    -0.656     0.902     0.093     0.000     0.005     1.000     1.135    215
     0.806     0.625     0.981     1.484     1.071    -1.922    -1.043    -1.676     0.094    -0.563     0.035     0.631    -0.447     0.035     0.634    -0.447     0.002     0.998     0.000     0.000     2.000     0.763    216
     0.806     1.595    -1.084    -0.533    -1.346     1.949     1.985     1.343     2.077     2.550     0.325     0.794     0.959     0.325     0.794     0.960     0.000     0.000     1.000     0.000     3.000     1.672    217
     0.806     0.625     2.013     2.493     2.279     0.982     1.985     1.343     1.085     0.474     0.325     0.794     0.959     0.325     0.794     0.960     0.000     0.000     1.000     0.000     3.000     0.763    218
     0.806    -0.344    -0.052     1.484    -0.138     0.982     0.976     0.337    -0.897    -0.563     0.016     0.039     0.225    -0.046    -0.279     0.292     0.000     0.202     0.124     0.673     4.000     1.042    219
    -1.181     0.625     0.981     1.484    -0.138     0.982     0.976     1.343     1.085     1.512     0.273     0.644     0.866     0.325     0.794     0.960     0.000     0.000     0.861     0.139     3.000     1.135    220
     0.806     1.595     0.981     1.484     1.071     0.982     1.985     1.343     1.085     0.474     0.325     0.794     0.959     0.325     0.794     0.960     0.000     0.000     1.000     0.000     3.000     0.853    221
    -0.188    -1.314     0.981    -1.542    -1.346    -0.954    -1.043    -0.669     1.085    -0.563    -0.226    -0.950    -0.609    -0.244    -1.037    -0.656     0.925     0.032     0.000     0.043     1.000     0.958    222
     0.806    -0.344    -0.052     1.484    -0.138     0.982    -0.034     0.337     1.085     0.474     0.173     0.364     0.676     0.325     0.794     0.960     0.000     0.012     0.589     0.399     3.000     0.958    223
     1.799     1.595    -1.084     1.484     1.071     0.982    -1.043    -0.669     1.085    -0.563     0.040     0.634    -0.421     0.035     0.634    -0.447     0.000     0.980     0.017     0.003     2.000     0.828    224
    -0.188    -0.344     0.981     0.475     1.071    -0.954    -1.043     0.337     0.094     0.474    -0.030    -0.004    -0.029    -0.046    -0.279     0.292     0.064     0.353     0.001     0.582     4.000     1.797    225
     0.806     1.595    -1.084    -0.533    -0.138     0.982    -0.034     1.343     1.085     0.474     0.309     0.747     0.928     0.325     0.794     0.960     0.000     0.001     0.955     0.044     3.000     1.250    226
     0.806     0.625    -2.117     1.484     1.071     0.982     0.976     1.343     1.085     1.512     0.324     0.791     0.958     0.325     0.794     0.960     0.000     0.000     0.997     0.003     3.000     1.042    227
     1.799     1.595    -1.084    -0.533    -1.346     0.982     0.976     0.337     1.085     0.474     0.318     0.777     0.941     0.325     0.794     0.960     0.000     0.006     0.979     0.015     3.000     0.958    228
     0.806     0.625    -1.084    -0.533    -0.138    -0.954    -1.043    -1.676     1.085    -1.601     0.032     0.614    -0.449     0.035     0.634    -0.447     0.012     0.988     0.000     0.000     2.000     1.135    229
    -0.188     0.625    -0.052    -0.533    -1.346     0.014     0.976     0.337     1.085     0.474    -0.022    -0.203     0.329    -0.046    -0.279     0.292     0.000     0.007     0.065     0.928     4.000     0.828    230
    -1.181    -1.314    -1.084     0.475    -0.138    -0.954     0.976     0.337    -0.897    -0.563    -0.186    -0.813    -0.384    -0.244    -1.037    -0.656     0.710     0.004     0.000     0.286     1.000     0.616    231
    -0.188    -0.344    -0.052     1.484    -0.138     0.982    -1.043    -0.669     0.094    -0.563    -0.030     0.094    -0.210     0.035     0.634    -0.447     0.128     0.515     0.000     0.357     2.000     1.107    232
     0.806     0.625    -1.084    -0.533    -0.138     0.982     0.976     0.337     0.094    -0.563     0.035     0.047     0.318    -0.046    -0.279     0.292     0.000     0.135     0.189     0.676     4.000     0.601    233
    -0.188     0.625    -1.084    -0.533    -1.346    -0.954    -0.034    -0.669    -0.897    -0.563    -0.039     0.179    -0.482     0.035     0.634    -0.447     0.259     0.716     0.000     0.026     2.000     0.616    234
     0.806     0.625     0.981     1.484     2.279     0.014     0.976     1.343     1.085     1.512     0.325     0.792     0.958     0.325     0.794     0.960     0.000     0.000     0.998     0.002     3.000     0.917    235
    -1.181    -0.344     0.981    -0.533    -1.346     0.982     1.985     2.350    -0.897    -0.563    -0.033    -0.240     0.316    -0.046    -0.279     0.292     0.000     0.000     0.036     0.964     4.000     0.616    236
    -0.188    -0.344     2.013     1.484     1.071     0.014    -0.034     0.337     1.085     0.474     0.012    -0.099     0.383    -0.046    -0.279     0.292     0.000     0.016     0.155     0.829     4.000     1.253    237
     1.799     1.595     0.981     1.484    -1.346    -0.954    -1.043    -1.676    -0.897    -0.563     0.035     0.634    -0.447     0.035     0.634    -0.447     0.000     1.000     0.000     0.000     2.000     1.475    238
    -0.188     0.625    -0.052    -0.533    -0.138     0.014    -0.034    -1.676    -0.897    -1.601    -0.032     0.229    -0.495     0.035     0.634    -0.447     0.241     0.756     0.000     0.003     2.000     1.356    239
     0.806    -0.344     0.981     0.475     2.279     0.014    -1.043    -0.669     0.094     0.474     0.028     0.557    -0.389     0.035     0.634    -0.447     0.004     0.918     0.001     0.078     2.000     2.240    240
     0.806     0.625     0.981     0.475     2.279     0.982    -0.034     0.337     1.085     1.512     0.315     0.766     0.941     0.325     0.794     0.960     0.000     0.001     0.973     0.026     3.000     2.046    241
    -2.175     0.625    -0.052    -1.542    -1.346     0.014    -2.053    -0.669     0.094    -1.601    -0.243    -1.035    -0.655    -0.244    -1.037    -0.656     0.999     0.001     0.000     0.000     1.000     1.250    242
     0.806    -0.344     0.981     0.475     1.071     0.014    -0.034     0.337     0.094     0.474     0.016     0.054     0.203    -0.046    -0.279     0.292     0.001     0.226     0.118     0.656     4.000     1.373    243
    -1.181    -0.344    -1.084    -0.533    -0.138    -0.954    -1.043    -0.669    -0.897    -1.601    -0.242    -1.027    -0.654    -0.244    -1.037    -0.656     0.994     0.005     0.000     0.000     1.000     1.438    244
    -0.188    -0.344    -2.117    -1.542    -1.346    -0.954    -1.043    -0.669     0.094    -1.601    -0.224    -0.923    -0.639    -0.244    -1.037    -0.656     0.931     0.067     0.000     0.003     1.000     0.733    245
    -2.175    -2.283     2.013    -1.542    -1.346     1.949    -2.053    -1.676    -1.888    -1.601    -0.244    -1.037    -0.656    -0.244    -1.037    -0.656     1.000     0.000     0.000     0.000     1.000     0.810    246
     0.806    -1.314    -1.084    -0.533     1.071     0.014    -0.034    -0.669     0.094     0.474    -0.029    -0.012    -0.002    -0.046    -0.279     0.292     0.050     0.333     0.001     0.616     4.000     1.212    247
     0.806    -0.344    -0.052     0.475     1.071     0.982    -1.043     0.337     0.094     0.474     0.001     0.021     0.161    -0.046    -0.279     0.292     0.001     0.242     0.074     0.683     4.000     0.275    248
     1.799    -1.314     0.981     0.475     1.071     0.982    -0.034     0.337     1.085     1.512     0.295     0.707     0.904     0.325     0.794     0.960     0.000     0.001     0.918     0.080     3.000     0.966    249
     0.806    -0.344     2.013     0.475     1.071     0.014    -0.034     0.337     0.094     0.474     0.033     0.105     0.232    -0.046    -0.279     0.292     0.000     0.228     0.164     0.607     4.000     1.672    250
     0.806     0.625     0.981     1.484    -0.138     0.014    -1.043    -0.669     1.085     1.512     0.045     0.464    -0.169     0.035     0.634    -0.447     0.000     0.706     0.091     0.203     2.000     0.275    251
    -1.181    -0.344    -0.052    -0.533    -1.346     0.014    -0.034     0.337    -0.897    -0.563    -0.169    -0.739    -0.314    -0.244    -1.037    -0.656     0.626     0.016     0.000     0.358     1.000     1.250    252
    -1.181    -2.283    -0.052    -0.533    -0.138    -0.954    -1.043    -0.669    -0.897    -1.601    -0.244    -1.036    -0.656    -0.244    -1.037    -0.656     1.000     0.000     0.000     0.000     1.000     1.135    253
     0.806     0.625     0.981     1.484    -0.138     1.949     1.985     2.350     2.077     2.550     0.325     0.794     0.960     0.325     0.794     0.960     0.000     0.000     1.000     0.000     3.000     1.017    254
     0.806     1.595    -0.052     0.475     1.071     0.014    -0.034     0.337     1.085    -0.563     0.114     0.559     0.088     0.035     0.634    -0.447     0.000     0.555     0.309     0.136     2.000     1.327    255
    -1.181    -1.314    -1.084    -0.533    -0.138     0.982    -1.043    -0.669    -0.897    -0.563    -0.241    -1.024    -0.643    -0.244    -1.037    -0.656     0.986     0.001     0.000     0.013     1.000     1.797    257
    -0.188    -0.344    -1.084    -0.533    -0.138     0.982     0.976     0.337     0.094     1.512    -0.026    -0.220     0.327    -0.046    -0.279     0.292     0.000     0.001     0.054     0.945     4.000     0.616    258
     0.806     0.625     0.981     1.484    -0.138    -0.954    -0.034    -0.669    -0.897    -0.563     0.035     0.630    -0.445     0.035     0.634    -0.447     0.001     0.997     0.000     0.002     2.000     0.733    259
     1.799     1.595    -2.117    -1.542    -1.346     1.949     1.985     2.350     1.085     0.474     0.325     0.794     0.959     0.325     0.794     0.960     0.000     0.000     1.000     0.000     3.000     0.733    260
     0.806     1.595     0.981     1.484     2.279    -1.922    -2.053    -0.669    -0.897    -0.563     0.035     0.634    -0.447     0.035     0.634    -0.447     0.000     1.000     0.000     0.000     2.000     0.828    261
     1.799     1.595    -1.084    -0.533    -0.138     0.982     0.976    -0.669     1.085     1.512     0.313     0.771     0.920     0.325     0.794     0.960     0.000     0.019     0.963     0.018     3.000     1.253    262
    -0.188    -1.314    -0.052     1.484    -1.346     0.982     0.976     1.343     1.085     1.512     0.160     0.318     0.663     0.325     0.794     0.960     0.000     0.000     0.556     0.444     3.000     1.135    263
     0.806     0.625    -0.052         *    -0.138     1.949     0.976     2.350     2.077     1.512     0.325     0.794     0.959     0.325     0.794     0.960     0.000     0.000     1.000     0.000     3.000     0.954    264
     0.806     0.625     0.981    -0.533    -0.138     0.982    -1.043    -0.669    -0.897    -0.563     0.034     0.620    -0.440     0.035     0.634    -0.447     0.002     0.987     0.000     0.011     2.000     0.870    265
    -1.181    -1.314     0.981    -0.533    -0.138    -0.954    -0.034    -0.669    -0.897    -0.563    -0.242    -1.030    -0.651    -0.244    -1.037    -0.656     0.993     0.002     0.000     0.005     1.000     0.843    266
     0.806     0.625    -1.084    -0.533    -0.138     0.982    -1.043    -0.669    -1.888    -1.601     0.032     0.618    -0.448     0.035     0.634    -0.447     0.009     0.990     0.000     0.001     2.000     0.594    267
    -1.181     0.625    -0.052    -0.533     1.071    -0.954    -0.034    -0.669    -0.897    -0.563    -0.187    -0.710    -0.587    -0.244    -1.037    -0.656     0.786     0.180     0.000     0.034     1.000     0.870    268
    -0.188    -0.344    -0.052     0.475     1.071     0.982    -0.034     0.337     0.094     0.474    -0.033    -0.233     0.304    -0.046    -0.279     0.292     0.001     0.012     0.034     0.953     4.000     0.853    269
     0.806    -0.344    -0.052    -0.533     1.071     0.982     0.976     1.343     2.077    -1.601     0.235     0.533     0.796     0.325     0.794     0.960     0.000     0.001     0.756     0.243     3.000     1.438    270
     0.806     0.625     0.981    -0.533    -0.138     0.014     0.976     1.343     1.085     0.474     0.297     0.713     0.909     0.325     0.794     0.960     0.000     0.001     0.924     0.075     3.000     2.046    271
     0.806     0.625    -1.084    -0.533    -0.138    -0.954    -1.043    -0.669    -1.888    -1.601     0.030     0.604    -0.451     0.035     0.634    -0.447     0.018     0.982     0.000     0.000     2.000     0.616    272
     0.806     0.625     0.981    -0.533    -1.346     0.014     0.976     1.343     1.085    -0.563     0.212     0.472     0.749     0.325     0.794     0.960     0.000     0.008     0.693     0.299     3.000     0.778    273
    -1.181     0.625    -0.052     1.484    -0.138     0.982     0.976     1.343     1.085     1.512     0.253     0.585     0.829     0.325     0.794     0.960     0.000     0.000     0.805     0.195     3.000     1.373    274
     0.806     0.625     0.981     1.484     1.071     0.982    -1.043    -0.669     1.085    -0.563     0.034     0.576    -0.374     0.035     0.634    -0.447     0.000     0.916     0.017     0.067     2.000     1.313    275
     1.799     1.595    -0.052    -0.533    -0.138     0.982     1.985     1.343     2.077     1.512     0.325     0.794     0.959     0.325     0.794     0.960     0.000     0.000     1.000     0.000     3.000     0.616    276
     0.806    -1.314     0.981     1.484     1.071    -0.954    -2.053    -1.676     1.085    -0.563     0.005     0.453    -0.468     0.035     0.634    -0.447     0.107     0.890     0.000     0.002     2.000     1.438    277
     0.806     0.625     0.981     0.475    -0.138     0.982    -1.043    -0.669     0.094    -0.563     0.033     0.606    -0.425     0.035     0.634    -0.447     0.001     0.969     0.001     0.029     2.000     0.966    278
     0.806     0.625    -0.052    -0.533     1.071     0.014    -0.034    -0.669     0.094    -0.563     0.032     0.597    -0.419     0.035     0.634    -0.447     0.001     0.960     0.000     0.038     2.000     0.954    279
    -1.181     1.595    -1.084    -0.533    -1.346    -0.954    -2.053    -1.676    -0.897    -1.601    -0.210    -0.836    -0.631    -0.244    -1.037    -0.656     0.880     0.120     0.000     0.000     1.000     0.958    280
    -0.188     0.625     0.981    -0.533    -1.346    -0.954    -1.043    -0.669    -0.897    -0.563    -0.027     0.258    -0.489     0.035     0.634    -0.447     0.222     0.772     0.000     0.006     2.000     1.438    281
    -1.181     1.595     0.981     1.484    -0.138     0.982     0.976    -0.669     1.085     0.474     0.017    -0.086     0.394    -0.046    -0.279     0.292     0.000     0.013     0.169     0.818     4.000     1.107    282
    -1.181     0.625         *    -0.533    -1.346     0.982     0.976     1.343     1.085    -0.563    -0.030    -0.230     0.322    -0.046    -0.279     0.292     0.000     0.000     0.045     0.954     4.000     0.843    283
    -2.175     1.595    -0.052     0.475    -1.346    -0.954    -2.053    -1.676    -1.888    -1.601    -0.242    -1.025    -0.654    -0.244    -1.037    -0.656     0.993     0.007     0.000     0.000     1.000     0.870    284
     0.806     0.625     0.981    -0.533    -0.138     0.014    -1.043    -0.669    -0.897    -0.563     0.034     0.625    -0.445     0.035     0.634    -0.447     0.004     0.993     0.000     0.003     2.000     1.672    285
    -0.188     0.625     2.013    -0.533    -0.138     0.014     0.976     1.343     0.094     0.474     0.094     0.128     0.541    -0.046    -0.279     0.292     0.000     0.003     0.377     0.621     4.000     0.616    286
     0.806     1.595     0.981     1.484    -1.346     0.982     0.976     1.343    -0.897    -0.563     0.302     0.741     0.899     0.325     0.794     0.960     0.000     0.021     0.933     0.046     3.000     1.253    287
     1.799     1.595    -1.084    -1.542    -1.346    -0.954    -0.034    -0.669    -0.897    -1.601     0.035     0.634    -0.447     0.035     0.634    -0.447     0.000     1.000     0.000     0.000     2.000     0.334    288
    -1.181     1.595    -2.117    -1.542    -1.346     1.949     0.976     0.337     2.077    -0.563    -0.029    -0.229     0.322    -0.046    -0.279     0.292     0.000     0.000     0.047     0.953     4.000     0.810    289
    -0.188     1.595     0.981    -0.533    -1.346     0.014    -0.034     0.337     0.094     0.474    -0.013    -0.001     0.115    -0.046    -0.279     0.292     0.001     0.267     0.033     0.699     4.000     0.853    290
     0.806     0.625     0.981     1.484    -0.138     0.982    -0.034    -0.669     1.085    -0.563     0.048     0.456    -0.145     0.035     0.634    -0.447     0.000     0.684     0.103     0.213     2.000     1.107    291
     0.806     0.625     0.981     1.484     2.279     0.014    -0.034     0.337         *         *     0.197     0.650     0.435     0.325     0.794     0.960     0.000     0.333     0.583     0.084     3.000     1.797    292
     1.799     1.595         *         *         *     1.949     1.985     2.350     2.077         *     0.325     0.794     0.960     0.325     0.794     0.960     0.000     0.000     1.000     0.000     3.000     1.711    293
    -0.188    -0.344     0.981     1.484     2.279     0.014    -1.043    -0.669     0.094     0.474    -0.005     0.259    -0.220     0.035     0.634    -0.447     0.050     0.630     0.001     0.319     2.000     1.107    294
     0.806     0.625    -0.052     0.475     1.071     0.982     0.976     0.337     0.094     0.474     0.263     0.625     0.836     0.325     0.794     0.960     0.000     0.014     0.831     0.156     3.000     0.966    295
    -2.175    -1.314     0.981    -0.533    -1.346     0.982    -1.043    -0.669    -0.897    -0.563    -0.243    -1.034    -0.653    -0.244    -1.037    -0.656     0.997     0.000     0.000     0.003     1.000     0.870    296
    -0.188    -0.344    -1.084    -0.533    -0.138    -1.922     1.985    -1.676     0.094    -1.601    -0.170    -0.602    -0.589    -0.244    -1.037    -0.656     0.732     0.253     0.000     0.015     1.000     0.828    297
     0.806     1.595    -2.117     2.493    -1.346    -1.922     0.976     0.337     1.085     0.474     0.118     0.548     0.127     0.035     0.634    -0.447     0.000     0.520     0.329     0.152     2.000     1.475    298
    -0.188     0.625     0.981    -0.533     1.071     0.014    -1.043    -1.676     1.085     0.474     0.014     0.474    -0.395     0.035     0.634    -0.447     0.050     0.865     0.000     0.085     2.000     1.290    299
     0.806     0.625    -1.084    -0.533    -0.138     0.982    -0.034     0.337     0.094    -0.563     0.004     0.145     0.018    -0.046    -0.279     0.292     0.001     0.411     0.045     0.543     4.000     0.763    300
     0.806    -0.344     0.981     0.475     2.279     0.982    -0.034     1.343     1.085     1.512     0.319     0.775     0.948     0.325     0.794     0.960     0.000     0.000     0.982     0.018     3.000     0.733    301
     1.799    -2.283     2.013    -1.542    -1.346     0.014     1.985     2.350     0.094     0.474     0.250     0.577     0.824     0.325     0.794     0.960     0.000     0.000     0.798     0.202     3.000     1.250    302
     1.799     1.595     2.013     2.493    -1.346     0.982     1.985     2.350     0.094    -0.563     0.325     0.794     0.959     0.325     0.794     0.960     0.000     0.000     1.000     0.000     3.000     0.853    303
    -1.181    -0.344    -1.084    -0.533    -0.138    -0.954    -1.043    -0.669         *    -0.563    -0.240    -1.019    -0.649    -0.244    -1.037    -0.656     0.987     0.008     0.000     0.005     1.000     1.253    304
     0.806     0.625    -0.052    -0.533    -0.138     0.982     0.976    -0.669    -0.897    -0.563     0.024     0.499    -0.335     0.035     0.634    -0.447     0.001     0.849     0.003     0.146     2.000     0.810    305
     0.806    -1.314    -1.084    -0.533     1.071    -0.954    -1.043    -0.669    -0.897    -0.563    -0.071    -0.004    -0.520     0.035     0.634    -0.447     0.378     0.614     0.000     0.008     2.000     0.810    306
     0.806     0.625     0.981    -0.533    -0.138    -0.954     0.976     0.337    -0.897    -0.563     0.027     0.542    -0.370     0.035     0.634    -0.447     0.001     0.897     0.002     0.100     2.000     0.870    307
    -0.188     0.625    -0.052    -0.533    -1.346    -0.954     1.985     0.337    -0.897    -0.563    -0.032    -0.100     0.128    -0.046    -0.279     0.292     0.014     0.206     0.002     0.778     4.000     1.017    308
    -0.188     0.625     0.981     1.484    -0.138     0.982    -1.043     0.337     1.085    -0.563    -0.007    -0.057     0.220    -0.046    -0.279     0.292     0.001     0.160     0.071     0.767     4.000     1.290    309
     0.806     0.625     0.981     1.484     1.071    -0.954     0.976    -0.669     1.085    -0.563     0.036     0.563    -0.350     0.035     0.634    -0.447     0.000     0.892     0.026     0.082     2.000     0.828    310
    -0.188     0.625     2.013     2.493    -1.346     1.949     1.985     2.350     2.077     2.550     0.325     0.794     0.960     0.325     0.794     0.960     0.000     0.000     1.000     0.000     3.000     0.763    311
    -1.181    -1.314    -0.052    -0.533    -0.138    -0.954    -0.034    -0.669    -0.897     0.474    -0.239    -1.019    -0.638    -0.244    -1.037    -0.656     0.979     0.002     0.000     0.019     1.000     0.870    312
    -2.175     0.625    -2.117     2.493     3.488    -1.922     0.976     2.350    -1.888     1.512    -0.039    -0.257     0.304    -0.046    -0.279     0.292     0.001     0.001     0.021     0.977     4.000     1.290    313
     0.806     0.625    -0.052     0.475    -1.346     0.014     0.976    -1.676     1.085     0.474     0.022     0.468    -0.303     0.035     0.634    -0.447     0.001     0.810     0.007     0.182     2.000     0.954    314
    -0.188    -0.344    -0.052     0.475     1.071     0.014    -0.034     0.337     1.085     0.474    -0.033    -0.233     0.303    -0.046    -0.279     0.292     0.001     0.012     0.033     0.953     4.000     1.711    315
     1.799     1.595    -0.052    -0.533    -0.138     0.014    -0.034    -0.669     0.094    -1.601     0.035     0.634    -0.447     0.035     0.634    -0.447     0.000     0.999     0.000     0.001     2.000     0.810    316
     0.806     0.625    -0.052     0.475     1.071    -0.954    -0.034    -0.669    -0.897    -0.563     0.034     0.629    -0.445     0.035     0.634    -0.447     0.002     0.996     0.000     0.003     2.000     1.135    317
    -0.188     0.625     0.981     1.484    -0.138    -0.954    -1.043    -0.669    -0.897    -0.563     0.021     0.549    -0.454     0.035     0.634    -0.447     0.048     0.947     0.000     0.005     2.000     0.616    318
     0.806     0.625    -0.052    -0.533    -0.138    -0.954    -1.043    -0.669     0.094    -0.563     0.033     0.623    -0.446     0.035     0.634    -0.447     0.005     0.992     0.000     0.003     2.000     1.250    319
     1.799     1.595     0.981     1.484    -0.138     0.982    -0.034     0.337     1.085     0.474     0.322     0.790     0.949     0.325     0.794     0.960     0.000     0.007     0.991     0.002     3.000     1.042    320
     0.806     0.625    -0.052    -0.533     2.279     0.014    -1.043    -0.669     0.094    -0.563     0.034     0.623    -0.441     0.035     0.634    -0.447     0.001     0.989     0.000     0.009     2.000     1.290    321
     1.799     1.595     0.981     0.475    -1.346     0.982     0.976     1.343     1.085     0.474     0.325     0.793     0.959     0.325     0.794     0.960     0.000     0.000     1.000     0.000     3.000     0.275    322
     1.799     1.595     0.981    -0.533    -0.138    -0.954     0.976    -0.669    -0.897     0.474     0.035     0.633    -0.444     0.035     0.634    -0.447     0.000     0.997     0.001     0.002     2.000     0.763    323
     0.806     0.625    -0.052     1.484    -1.346     0.982    -0.034    -0.669     0.094    -0.563     0.028     0.540    -0.362     0.035     0.634    -0.447     0.001     0.890     0.006     0.103     2.000     0.954    324
     0.806     1.595     0.981     1.484    -1.346     0.982    -0.034     0.337     1.085    -0.563     0.254     0.670     0.724     0.325     0.794     0.960     0.000     0.121     0.782     0.097     3.000     1.373    325
     0.806     0.625    -0.052     0.475    -0.138     0.014    -0.034    -0.669    -0.897    -0.563     0.034     0.621    -0.439     0.035     0.634    -0.447     0.002     0.987     0.000     0.011     2.000     2.432    326
     1.799     1.595     2.013     2.493     1.071     1.949     1.985     2.350     1.085     1.512     0.325     0.794     0.960     0.325     0.794     0.960     0.000     0.000     1.000     0.000     3.000     1.135    327
    -0.188    -0.344    -0.052    -0.533    -1.346    -0.954    -1.043    -0.669    -0.897    -0.563    -0.186    -0.694    -0.608    -0.244    -1.037    -0.656     0.792     0.202     0.000     0.006     1.000     1.672    328
     0.806    -0.344     0.981     0.475    -0.138     0.982    -0.034     0.337     1.085     0.474     0.130     0.241     0.597    -0.046    -0.279     0.292     0.000     0.014     0.472     0.514     4.000     1.250    329
     0.806     0.625     0.981     1.484    -0.138     0.982     0.976    -1.676     1.085    -0.563     0.034     0.525    -0.312     0.035     0.634    -0.447     0.000     0.845     0.031     0.125     2.000     1.107    330
     0.806     1.595    -0.052     0.475    -0.138     0.982     0.976     0.337     1.085     0.474     0.316     0.767     0.940     0.325     0.794     0.960     0.000     0.002     0.974     0.024     3.000     1.107    331
     0.806     0.625    -0.052    -0.533    -0.138     0.014    -0.034     0.337     0.094     0.474     0.012     0.173     0.025    -0.046    -0.279     0.292     0.000     0.419     0.065     0.515     4.000     0.843    332
     0.806     1.595    -1.084     1.484    -0.138     0.014     0.976     0.337     1.085    -0.563     0.250     0.656     0.721     0.325     0.794     0.960     0.000     0.117     0.773     0.111     3.000     0.616    333
    -1.181     0.625    -1.084    -0.533    -0.138     0.014    -1.043    -0.669    -0.897    -0.563    -0.213    -0.862    -0.617    -0.244    -1.037    -0.656     0.885     0.095     0.000     0.020     1.000     0.810    334
     1.799     1.595    -1.084    -1.542    -1.346     1.949    -2.053     1.343     1.085    -1.601     0.071     0.570    -0.166     0.035     0.634    -0.447     0.000     0.754     0.149     0.096     2.000     1.017    335
     0.806     0.625    -0.052    -0.533    -0.138     0.014    -0.034    -0.669    -0.897     0.474     0.031     0.590    -0.415     0.035     0.634    -0.447     0.002     0.953     0.000     0.044     2.000     0.616    336
     0.806     0.625    -1.084    -0.533     1.071    -0.954    -1.043    -0.669     1.085     1.512     0.026     0.526    -0.358     0.035     0.634    -0.447     0.001     0.880     0.002     0.116     2.000     2.432    337
    -0.188     0.625    -0.052     0.475    -0.138    -0.954    -0.034    -0.669    -0.897    -0.563     0.011     0.478    -0.448     0.035     0.634    -0.447     0.082     0.897     0.000     0.021     2.000     1.289    338
    -0.188     0.625     0.981     0.475    -0.138     0.982    -0.034     0.337     0.094     0.474    -0.001    -0.124     0.339    -0.046    -0.279     0.292     0.000     0.037     0.113     0.849     4.000     0.853    339
    -0.188    -0.344    -0.052    -0.533    -1.346     1.949    -0.034     1.343     1.085     0.474     0.035    -0.043     0.438    -0.046    -0.279     0.292     0.000     0.000     0.220     0.780     4.000     0.778    340
    -1.181     0.625    -1.084     0.475    -0.138    -0.954     0.976    -0.669     0.094    -1.601    -0.159    -0.589    -0.479    -0.244    -1.037    -0.656     0.655     0.203     0.000     0.142     1.000     2.148    341
    -1.181     0.625    -0.052     1.484    -0.138     1.949     0.976     1.343     0.094     0.474     0.169     0.342     0.678     0.325     0.794     0.960     0.000     0.000     0.579     0.421     3.000     0.958    342
    -0.188     0.625     0.981    -0.533    -0.138     0.014    -0.034    -0.669    -0.897    -1.601     0.002     0.425    -0.454     0.035     0.634    -0.447     0.113     0.864     0.000     0.023     2.000     0.733    343
     0.806     0.625    -1.084     0.475    -0.138    -0.954    -1.043    -1.676    -1.888    -1.601     0.030     0.606    -0.451     0.035     0.634    -0.447     0.017     0.983     0.000     0.000     2.000     0.616    344
     0.806     0.625    -0.052     1.484    -0.138     0.982    -0.034     0.337     0.094     0.474     0.192     0.476     0.631     0.325     0.794     0.960     0.000     0.100     0.619     0.282     3.000     0.954    345
    -0.188    -0.344    -0.052    -0.533     2.279     0.982    -0.034    -0.669     0.094     1.512    -0.041    -0.245     0.276    -0.046    -0.279     0.292     0.004     0.027     0.011     0.958     4.000     0.763    346
    -0.188     0.625    -0.052     0.475     1.071     0.014     0.976     0.337     0.094     0.474     0.009    -0.096     0.362    -0.046    -0.279     0.292     0.000     0.033     0.142     0.824     4.000     1.212    347
     0.806    -0.344     0.981     1.484    -0.138    -0.954    -1.043    -0.669     0.094    -0.563     0.032     0.611    -0.444     0.035     0.634    -0.447     0.010     0.983     0.000     0.008     2.000     1.784    348
     0.806    -0.344    -0.052    -1.542    -1.346    -0.954    -0.034    -0.669    -0.897    -0.563     0.001     0.420    -0.460     0.035     0.634    -0.447     0.119     0.864     0.000     0.017     2.000     2.148    349
     1.799     1.595    -0.052     0.475    -0.138    -0.954     1.985     1.343     1.085     1.512     0.325     0.794     0.959     0.325     0.794     0.960     0.000     0.000     1.000     0.000     3.000     1.797    350
